variant,hidden,lr,weight_decay,dropout,delta_max,dev_imp_wt_ll,seconds,mlp_hidden,rank,cross_dim
v2_gru,16,0.0003,1e-05,0.0,1.0,0.4170593212055526,3.9352049827575684,,,
v2_gru,16,0.0003,1e-05,0.0,2.0,0.41704867241171445,3.9370734691619873,,,
v2_gru,16,0.0003,1e-05,0.1,1.0,0.41705927892292566,9.809915781021118,,,
v2_gru,16,0.0003,1e-05,0.1,2.0,0.4170480613089188,9.977553844451904,,,
v2_gru,16,0.0003,0.0001,0.0,1.0,0.4170655958239666,3.912191152572632,,,
v2_gru,16,0.0003,0.0001,0.0,2.0,0.4170483624062244,3.909165859222412,,,
v2_gru,16,0.0003,0.0001,0.1,1.0,0.41706564024105636,9.847254991531372,,,
v2_gru,16,0.0003,0.0001,0.1,2.0,0.41704799834562983,9.897320747375488,,,
v2_gru,16,0.001,1e-05,0.0,1.0,0.41690174464130086,3.9775171279907227,,,
v2_gru,16,0.001,1e-05,0.0,2.0,0.41706648301103527,1.3391954898834229,,,
v2_gru,16,0.001,1e-05,0.1,1.0,0.41690154484174463,9.90591549873352,,,
v2_gru,16,0.001,1e-05,0.1,2.0,0.4170656285283089,3.430155038833618,,,
v2_gru,16,0.001,0.0001,0.0,1.0,0.41693953541722306,3.8899669647216797,,,
v2_gru,16,0.001,0.0001,0.0,2.0,0.4168367449874298,3.8878941535949707,,,
v2_gru,16,0.001,0.0001,0.1,1.0,0.4169390176563324,9.920048713684082,,,
v2_gru,16,0.001,0.0001,0.1,2.0,0.4168364287589165,9.992175817489624,,,
v2_gru,32,0.0003,1e-05,0.0,1.0,0.4170407812679036,4.92097544670105,,,
v2_gru,32,0.0003,1e-05,0.0,2.0,0.417002414248492,4.972473621368408,,,
v2_gru,32,0.0003,1e-05,0.1,1.0,0.41704073340359127,10.955232381820679,,,
v2_gru,32,0.0003,1e-05,0.1,2.0,0.417002192661444,10.944713830947876,,,
v2_gru,32,0.0003,0.0001,0.0,1.0,0.4170535342986101,4.918390512466431,,,
v2_gru,32,0.0003,0.0001,0.0,2.0,0.41701000358817875,4.932173252105713,,,
v2_gru,32,0.0003,0.0001,0.1,1.0,0.4170536097185616,10.910387992858887,,,
v2_gru,32,0.0003,0.0001,0.1,2.0,0.41700990014317435,10.931043148040771,,,
v2_gru,32,0.001,1e-05,0.0,1.0,0.4168245722451444,4.903749465942383,,,
v2_gru,32,0.001,1e-05,0.0,2.0,0.41669351001996857,4.935909986495972,,,
v2_gru,32,0.001,1e-05,0.1,1.0,0.41682482129292886,10.987266778945923,,,
v2_gru,32,0.001,1e-05,0.1,2.0,0.4166907815991208,11.013549089431763,,,
v2_gru,32,0.001,0.0001,0.0,1.0,0.4168673231427504,4.966542720794678,,,
v2_gru,32,0.001,0.0001,0.0,2.0,0.4167147114098158,4.900333881378174,,,
v2_gru,32,0.001,0.0001,0.1,1.0,0.4168681245870161,10.98599648475647,,,
v2_gru,32,0.001,0.0001,0.1,2.0,0.416714977831015,10.913186311721802,,,
v2_gru,64,0.0003,1e-05,0.0,1.0,0.41703515378049133,6.751300811767578,,,
v2_gru,64,0.0003,1e-05,0.0,2.0,0.4169830299584229,6.680708646774292,,,
v2_gru,64,0.0003,1e-05,0.1,1.0,0.4170348009371202,12.738995790481567,,,
v2_gru,64,0.0003,1e-05,0.1,2.0,0.4169830646710222,12.719884634017944,,,
v2_gru,64,0.0003,0.0001,0.0,1.0,0.41704539876567465,6.8261895179748535,,,
v2_gru,64,0.0003,0.0001,0.0,2.0,0.41700210774675767,6.684457063674927,,,
v2_gru,64,0.0003,0.0001,0.1,1.0,0.417045465361752,12.810110330581665,,,
v2_gru,64,0.0003,0.0001,0.1,2.0,0.41700203171180367,12.679866552352905,,,
v2_gru,64,0.001,1e-05,0.0,1.0,0.416764326831823,6.806219100952148,,,
v2_gru,64,0.001,1e-05,0.0,2.0,0.41661517421202543,6.764317750930786,,,
v2_gru,64,0.001,1e-05,0.1,1.0,0.41676819028616313,12.802347421646118,,,
v2_gru,64,0.001,1e-05,0.1,2.0,0.4166090797990308,12.592315673828125,,,
v2_gru,64,0.001,0.0001,0.0,1.0,0.4168444137774575,6.828738451004028,,,
v2_gru,64,0.001,0.0001,0.0,2.0,0.4166728836086925,6.737587928771973,,,
v2_gru,64,0.001,0.0001,0.1,1.0,0.416845423671226,12.803035259246826,,,
v2_gru,64,0.001,0.0001,0.1,2.0,0.41667397064581746,12.77746033668518,,,
v3_mlp,,0.0003,1e-05,0.0,1.0,0.4170701198025711,5.846696853637695,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.0,2.0,0.41706193222200244,5.871370553970337,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.1,1.0,0.41707139710496016,11.797434568405151,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.1,2.0,0.41706666862092234,9.881247282028198,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.0,1.0,0.41707330924537145,5.842133283615112,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.0,2.0,0.41706369106320373,5.8264734745025635,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.1,1.0,0.41707270839496824,11.732255458831787,"(16, 16)",,
v3_mlp,,0.0003,0.0001,0.1,2.0,0.4170676613552695,10.107777118682861,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.0,1.0,0.4170634058278907,3.3706226348876953,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.0,2.0,0.41706308107131573,2.418760299682617,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.1,1.0,0.4170693462558818,6.036031723022461,"(16, 16)",,
v3_mlp,,0.001,1e-05,0.1,2.0,0.4170661402815033,4.501516342163086,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.0,1.0,0.41706435807759584,3.760746717453003,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.0,2.0,0.4170644716538247,2.4367835521698,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.1,1.0,0.4170697169856588,6.421243667602539,"(16, 16)",,
v3_mlp,,0.001,0.0001,0.1,2.0,0.4170673114622089,4.499777317047119,"(16, 16)",,
v3_mlp,,0.0003,1e-05,0.0,1.0,0.4170683774303045,5.585988283157349,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.0,2.0,0.4170695982816922,3.746584177017212,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.1,1.0,0.41706813373492035,13.354602813720703,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.1,2.0,0.417069363095408,8.852956533432007,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.0,1.0,0.41706871220504,6.220410108566284,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.0,2.0,0.4170696487601053,4.13729190826416,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.1,1.0,0.4170683703776477,15.345324993133545,"(32, 16)",,
v3_mlp,,0.0003,0.0001,0.1,2.0,0.41706938772482205,9.820696592330933,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.0,1.0,0.41706893401845,2.462740421295166,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.0,2.0,0.41707045967616907,1.8486158847808838,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.1,1.0,0.41706863620352813,5.872995138168335,"(32, 16)",,
v3_mlp,,0.001,1e-05,0.1,2.0,0.4170701497146746,4.370168209075928,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.0,1.0,0.4170692928991444,2.6738216876983643,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.0,2.0,0.4170702128239432,2.0445754528045654,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.1,1.0,0.4170688925191818,6.345722913742065,"(32, 16)",,
v3_mlp,,0.001,0.0001,0.1,2.0,0.41706986611467534,4.861902713775635,"(32, 16)",,
v3_mlp,,0.0003,1e-05,0.0,1.0,0.4170695359161609,5.033133268356323,"(64, 32)",,
v3_mlp,,0.0003,1e-05,0.0,2.0,0.41707007274267516,3.683377265930176,"(64, 32)",,
v3_mlp,,0.0003,1e-05,0.1,1.0,0.4170694274941783,15.9812490940094,"(64, 32)",,
v3_mlp,,0.0003,1e-05,0.1,2.0,0.4170700195739965,11.73158574104309,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.0,1.0,0.41707016062097124,5.567921876907349,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.0,2.0,0.41707124510189486,3.6948940753936768,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.1,1.0,0.41706997325330736,17.725892305374146,"(64, 32)",,
v3_mlp,,0.0003,0.0001,0.1,2.0,0.41707118423972134,11.762697458267212,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.0,1.0,0.41706947979969283,2.62424373626709,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.0,2.0,0.4170705105798653,2.075819730758667,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.1,1.0,0.41706931037072337,8.338212490081787,"(64, 32)",,
v3_mlp,,0.001,1e-05,0.1,2.0,0.4170704634580615,6.664262294769287,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.0,1.0,0.41707077985765084,2.6153619289398193,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.0,2.0,0.41707107405480703,2.079137086868286,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.1,1.0,0.41707064907998503,8.352298974990845,"(64, 32)",,
v3_mlp,,0.001,0.0001,0.1,2.0,0.41707102545603314,6.63985276222229,"(64, 32)",,
v4_bilinear,,0.0003,1e-05,,,0.4170642588294667,0.784278392791748,,4,
v4_bilinear,,0.0003,0.0001,,,0.4170642587549257,0.7748515605926514,,4,
v4_bilinear,,0.001,1e-05,,,0.4167622449449267,3.493425130844116,,4,
v4_bilinear,,0.001,0.0001,,,0.4167650666386723,3.496922492980957,,4,
v4_bilinear,,0.0003,1e-05,,,0.4170642588294667,0.7944161891937256,,8,
v4_bilinear,,0.0003,0.0001,,,0.4170642587549257,0.7918219566345215,,8,
v4_bilinear,,0.001,1e-05,,,0.4167622449449267,3.576986074447632,,8,
v4_bilinear,,0.001,0.0001,,,0.4167650666386723,3.576728343963623,,8,
v5_linear,,0.0003,1e-05,,,0.41668350616779576,3.779991865158081,,,16
v5_linear,,0.0003,0.0001,,,0.41668354933699403,3.776644706726074,,,16
v5_linear,,0.001,1e-05,,,0.41667894623687357,2.824014186859131,,,16
v5_linear,,0.001,0.0001,,,0.4166790838331304,2.8302953243255615,,,16
v5_linear,,0.0003,1e-05,,,0.41663865984204324,3.011807918548584,,,32
v5_linear,,0.0003,0.0001,,,0.4166386702688324,3.0220885276794434,,,32
v5_linear,,0.001,1e-05,,,0.4171135096701319,0.9907138347625732,,,32
v5_linear,,0.001,0.0001,,,0.4171135096701319,1.0001349449157715,,,32
v5_linear,,0.0003,1e-05,,,0.4164275719707878,4.92612099647522,,,64
v5_linear,,0.0003,0.0001,,,0.41642760298012893,4.930807828903198,,,64
v5_linear,,0.001,1e-05,,,0.4171135096701319,1.1701467037200928,,,64
v5_linear,,0.001,0.0001,,,0.4171135096701319,1.1631629467010498,,,64
