day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,m5b_low_loss,m5b_high_loss,oracle_persistence
70,rolling_3,0.38943983598042287,3,0.3900610247572148,0.3903508814749275,low
71,rolling_14,0.4041595240157832,14,0.40402344632592435,0.404033487986182,low
72,rolling_14,0.43744204085397687,14,0.4416250640113003,0.44155638622085414,high
73,rolling_14,0.40338852254572827,14,0.402610282490015,0.4032893295005548,low
74,rolling_14,0.4266038678916088,14,0.42806014990970587,0.42817108996226944,low
75,rolling_14,0.4281553115452113,14,0.4277651089675757,0.4274759173511764,high
76,rolling_14,0.4162177184332706,14,0.4157178762141301,0.41550731955478337,high
77,rolling_14,0.3906245516659542,14,0.3897457712110611,0.3899962955521897,low
78,rolling_3,0.411149912661352,3,0.4107885878240801,0.4107655597094933,high
79,rolling_14,0.46241992203488563,14,0.46218234071663955,0.461877623268492,high
80,rolling_14,0.4255839938935598,14,0.42550593128500885,0.4255140517325006,low
81,rolling_1,0.3935096942257789,1,0.39340866881120207,0.3928887002516061,high
82,rolling_3,0.3781036638264939,3,0.3787549293733363,0.37878516247301486,low
83,rolling_14,0.39618746485542045,14,0.3976112447757445,0.3974293456276399,high
84,rolling_14,0.4456544372747394,14,0.44620844066394016,0.4463081838767535,low
85,expanding,0.3630399743536121,60,0.36573856963100787,0.3652972198196091,high
86,expanding,0.4231829229293375,60,0.42203687554815245,0.4236073939560342,low
87,rolling_3,0.39124040733438475,3,0.3919416457899728,0.3901394888389772,high
88,expanding,0.33491604749902415,60,0.3384528126145087,0.33839368196999264,high
89,expanding,0.3720710689257086,60,0.3728576180523538,0.37177388476025147,high
90,rolling_7,0.3647963540992642,7,0.3650010800156032,0.36493033724980606,high
91,expanding,0.3731831708422177,60,0.372299506701864,0.37220263345052335,high
92,rolling_7,0.3775105739349861,7,0.37681759668867043,0.37719847429946524,low
93,rolling_14,0.35571007853076914,14,0.35596142163051075,0.35558657522571013,high
94,rolling_1,0.35246117434332647,1,0.35068289951712683,0.3508544836030615,low
95,rolling_14,0.33790743655704186,14,0.33673669858984795,0.3372040391650925,low
96,rolling_14,0.35601528380995184,14,0.35638643115838736,0.35554124553748345,high
97,rolling_14,0.4218503581958689,14,0.4226159572380029,0.4219458406358157,high
98,rolling_14,0.37215382133887104,14,0.37175142902816977,0.3715055472689904,high
99,rolling_14,0.380923569495553,14,0.3809051651474411,0.38082187955046254,high
100,rolling_7,0.3633106128487631,7,0.3631056589705825,0.3628587828855374,high
101,rolling_7,0.3760249906549753,7,0.3758078233307892,0.3761920812744901,low
102,expanding,0.3817032211095694,60,0.38113769121087204,0.3808526623745635,high
103,rolling_7,0.39093539841605934,7,0.3907217683762723,0.39061405026233503,high
104,expanding,0.3896959986071931,60,0.3890446082802036,0.388959809631077,high
105,rolling_14,0.3730877343626896,14,0.3727492037513724,0.372896192645735,low
106,rolling_14,0.38179489235475356,14,0.3814200941657145,0.3814440000518058,low
107,expanding,0.4037336987179139,60,0.40277887537179774,0.4025766265196427,high
108,expanding,0.4478290980477516,60,0.4456083273566912,0.445594710898735,high
109,rolling_7,0.3970972425747432,7,0.39666191317489224,0.397038598181433,low
110,rolling_14,0.3248752560957651,14,0.32465055152182065,0.3237312654341456,high
111,rolling_7,0.4134910169907711,7,0.4130582115007529,0.4133180433353022,low
112,rolling_7,0.4252801949210277,7,0.42440268168839357,0.4250963436857879,low
113,rolling_14,0.3974367565357128,14,0.3972681720764129,0.396738657922136,high
114,rolling_14,0.3912351785715987,14,0.39062689216156227,0.39072366542378606,low
115,rolling_14,0.4082150522312804,14,0.40767711591372613,0.40777960116739853,low
116,rolling_3,0.433864432060321,3,0.4334727521878294,0.43321328238635864,high
117,rolling_3,0.4422182672135785,3,0.44396796691069096,0.44383370838353986,high
118,rolling_3,0.42830933059107035,3,0.42851151139478183,0.4294578454167712,low
119,rolling_7,0.4099092163864435,7,0.4086281485709861,0.40903073941188345,low
