day,learner,auc,log_loss,brier,pr_auc,mean_pred,true_rate,calib_error,margin,mean_abs_logit,std_logit,max_abs_logit
51,working,0.8913172179045019,2.0180671215057373,0.14745262265205383,0.6966427197237136,0.27121782302856445,0.26033333333333336,0.010884489695231092,302.40020751953125,227.23391723632812,279.5693664550781,1858.1220703125
51,slow,0.8913172179045019,2.0180671215057373,0.14745262265205383,0.6966427197237136,0.27121782302856445,0.26033333333333336,0.010884489695231092,302.40020751953125,227.23391723632812,279.5693664550781,1858.1220703125
51,fast,0.8909816801583808,2.0243141651153564,0.14746752381324768,0.6975457810783018,0.2732406556606293,0.26033333333333336,0.012907322327295911,297.55999755859375,223.3123321533203,275.27105712890625,1830.2352294921875
52,working,0.8856273618247561,2.0426785945892334,0.14777593314647675,0.7020538805156519,0.2573595643043518,0.268,0.01064043569564821,316.8057556152344,239.78768920898438,296.0895080566406,1905.181396484375
52,slow,0.8856273618247561,2.0426785945892334,0.14777593314647675,0.7020538805156519,0.2573595643043518,0.268,0.01064043569564821,316.8057556152344,239.78768920898438,296.0895080566406,1905.181396484375
52,fast,0.8864862844248703,2.0480616092681885,0.14902862906455994,0.7008711936898163,0.26191624999046326,0.268,0.006083750009536759,311.15631103515625,234.8643798828125,290.88677978515625,1870.4041748046875
53,working,0.871435088913699,2.1466786861419678,0.15375739336013794,0.6682945369024111,0.2409648448228836,0.253,0.012035155177116397,335.99859619140625,265.5296630859375,318.3001708984375,2234.023193359375
53,slow,0.871435088913699,2.1466786861419678,0.15375739336013794,0.6682945369024111,0.2409648448228836,0.253,0.012035155177116397,335.99859619140625,265.5296630859375,318.3001708984375,2234.023193359375
53,fast,0.8722481787786485,2.1199450492858887,0.15282447636127472,0.6702661500031224,0.24207457900047302,0.253,0.01092542099952698,331.03955078125,261.4289855957031,313.6153869628906,2203.9453125
54,working,0.8787878876879699,2.0299429893493652,0.14359062910079956,0.6841947282886436,0.25972771644592285,0.25333333333333335,0.006394383112589497,347.9781494140625,270.16729736328125,340.5857849121094,1921.6041259765625
54,slow,0.8787878876879699,2.0299429893493652,0.14359062910079956,0.6841947282886436,0.25972771644592285,0.25333333333333335,0.006394383112589497,347.9781494140625,270.16729736328125,340.5857849121094,1921.6041259765625
54,fast,0.8799318609022556,2.0176329612731934,0.14377416670322418,0.6891994353038423,0.26078784465789795,0.25333333333333335,0.007454511324564594,344.1879577636719,266.7218322753906,336.6507263183594,1906.397705078125
55,working,0.8893855987948265,2.062257766723633,0.14728309214115143,0.6968931490697876,0.263261079788208,0.263,0.00026107978820799627,379.5724182128906,286.0207824707031,355.5904235839844,2350.5732421875
55,slow,0.8893855987948265,2.062257766723633,0.14728309214115143,0.6968931490697876,0.263261079788208,0.263,0.00026107978820799627,379.5724182128906,286.0207824707031,355.5904235839844,2350.5732421875
55,fast,0.8897900175353215,2.06583571434021,0.14678582549095154,0.6985255874981235,0.26356586813926697,0.263,0.0005658681392669562,372.2265319824219,280.1925048828125,349.1112365722656,2310.9140625
56,working,0.8635532664454002,2.264072895050049,0.16042496263980865,0.6712418127588103,0.27845486998558044,0.27266666666666667,0.005788203318913776,396.47308349609375,309.5414123535156,396.5799255371094,2121.28857421875
56,slow,0.8635532664454002,2.264072895050049,0.16042496263980865,0.6712418127588103,0.27845486998558044,0.27266666666666667,0.005788203318913776,396.47308349609375,309.5414123535156,396.5799255371094,2121.28857421875
56,fast,0.8642225006106867,2.246433973312378,0.1586124747991562,0.6701409352324696,0.27442923188209534,0.27266666666666667,0.0017625652154286686,392.2550964355469,306.45367431640625,392.1423645019531,2101.340087890625
57,working,0.8744982530500027,2.232841730117798,0.16021154820919037,0.6670233438607518,0.27085989713668823,0.2633333333333333,0.007526563803354924,421.30157470703125,322.799560546875,407.8249206542969,2149.631103515625
57,slow,0.8744982530500027,2.232841730117798,0.16021154820919037,0.6670233438607518,0.27085989713668823,0.2633333333333333,0.007526563803354924,421.30157470703125,322.799560546875,407.8249206542969,2149.631103515625
57,fast,0.8735236840597972,2.2136340141296387,0.15803086757659912,0.6621098839178509,0.27335110306739807,0.2633333333333333,0.010017769734064763,416.5910949707031,318.4573669433594,402.8518371582031,2123.458251953125
58,working,0.8602762288969558,2.3003427982330322,0.16402606666088104,0.6562465202489304,0.26469308137893677,0.26366666666666666,0.0010264147122701073,465.3726806640625,362.7887878417969,472.0098571777344,3250.6025390625
58,slow,0.8602762288969558,2.3003427982330322,0.16402606666088104,0.6562465202489304,0.26469308137893677,0.26366666666666666,0.0010264147122701073,465.3726806640625,362.7887878417969,472.0098571777344,3250.6025390625
58,fast,0.8603692285152282,2.2939584255218506,0.16306275129318237,0.6545663339261786,0.2654072940349579,0.26366666666666666,0.0017406273682912254,459.5550537109375,358.09857177734375,466.0098571777344,3218.416015625
59,working,0.8695643648718264,2.1683387756347656,0.15488435328006744,0.656456555696938,0.26194411516189575,0.249,0.012944115161895753,478.2360534667969,377.4159851074219,489.619384765625,2993.849609375
59,slow,0.8695643648718264,2.1683387756347656,0.15488435328006744,0.656456555696938,0.26194411516189575,0.249,0.012944115161895753,478.2360534667969,377.4159851074219,489.619384765625,2993.849609375
59,fast,0.869435130669148,2.1855907440185547,0.15534795820713043,0.6591385152613789,0.263337105512619,0.249,0.01433710551261902,472.3558044433594,372.03009033203125,483.3052978515625,2955.10791015625
60,working,0.8821624341193276,1.994776725769043,0.14465519785881042,0.68872479104181,0.25311750173568726,0.254,0.0008824982643127477,516.2607421875,401.4354248046875,512.5648193359375,3216.378173828125
60,slow,0.8821624341193276,1.994776725769043,0.14465519785881042,0.68872479104181,0.25311750173568726,0.254,0.0008824982643127477,516.2607421875,401.4354248046875,512.5648193359375,3216.378173828125
60,fast,0.8825151463975851,1.971247673034668,0.14258961379528046,0.6902107754484295,0.24989183247089386,0.254,0.004108167529106144,510.4246826171875,396.73748779296875,506.7091064453125,3182.1416015625
61,working,0.8791779001510545,2.247302532196045,0.16082847118377686,0.7120037165430191,0.28784510493278503,0.298,0.010154895067214953,545.419189453125,404.3260498046875,552.1790771484375,2997.512939453125
61,slow,0.8791779001510545,2.247302532196045,0.16082847118377686,0.7120037165430191,0.28784510493278503,0.298,0.010154895067214953,545.419189453125,404.3260498046875,552.1790771484375,2997.512939453125
61,fast,0.8806021360085491,2.2224032878875732,0.1600761115550995,0.7154645880295131,0.28982555866241455,0.298,0.008174441337585436,537.7028198242188,398.1073303222656,544.7085571289062,2958.758544921875
62,working,0.8879871217371216,1.9821656942367554,0.1442762017250061,0.6995781398879516,0.2621016502380371,0.26,0.0021016502380371005,596.2005615234375,457.0560302734375,595.7129516601562,3186.30517578125
62,slow,0.8879871217371216,1.9821656942367554,0.1442762017250061,0.6995781398879516,0.2621016502380371,0.26,0.0021016502380371005,596.2005615234375,457.0560302734375,595.7129516601562,3186.30517578125
62,fast,0.8875436012936013,1.9728361368179321,0.14477556943893433,0.7014369545981751,0.26473939418792725,0.26,0.004739394187927237,589.0158081054688,451.0606689453125,588.5098876953125,3137.640625
63,working,0.8715664884688807,2.141544818878174,0.15539708733558655,0.66140536452325,0.25766775012016296,0.253,0.004667750120162961,632.4000854492188,499.4658203125,657.8916625976562,4043.3173828125
63,slow,0.8715664884688807,2.141544818878174,0.15539708733558655,0.66140536452325,0.25766775012016296,0.253,0.004667750120162961,632.4000854492188,499.4658203125,657.8916625976562,4043.3173828125
63,fast,0.8719039530982956,2.120453357696533,0.15337538719177246,0.6624909136907673,0.2573162913322449,0.253,0.00431629133224487,623.5761108398438,491.9779968261719,648.9820556640625,4000.2451171875
64,working,0.873434145911136,2.169680118560791,0.15857736766338348,0.6787172721346733,0.2650413513183594,0.26866666666666666,0.0036253153483072897,707.8406372070312,544.65771484375,714.4904174804688,3657.946533203125
64,slow,0.873434145911136,2.169680118560791,0.15857736766338348,0.6787172721346733,0.2650413513183594,0.26866666666666666,0.0036253153483072897,707.8406372070312,544.65771484375,714.4904174804688,3657.946533203125
64,fast,0.8742111352640066,2.1474769115448,0.15638157725334167,0.6819451936209514,0.2631899416446686,0.26866666666666666,0.005476725021998086,698.4710083007812,537.3292236328125,705.0521240234375,3641.002197265625
65,working,0.870718111405727,2.1367108821868896,0.15574172139167786,0.6803509950526009,0.26183345913887024,0.2663333333333333,0.004499874194463072,727.5599975585938,564.5940551757812,737.3429565429688,4557.94580078125
65,slow,0.870718111405727,2.1367108821868896,0.15574172139167786,0.6803509950526009,0.26183345913887024,0.2663333333333333,0.004499874194463072,727.5599975585938,564.5940551757812,737.3429565429688,4557.94580078125
65,fast,0.8725644675107856,2.148815870285034,0.15638238191604614,0.6796336526707388,0.26486507058143616,0.2663333333333333,0.0014682627518971536,718.7282104492188,557.3299560546875,728.3613891601562,4486.5244140625
66,working,0.8861354892291966,1.9799997806549072,0.14492107927799225,0.6758203195376196,0.2770686149597168,0.25066666666666665,0.026401948293050148,808.9326782226562,625.8873291015625,821.4198608398438,4973.9755859375
66,slow,0.8861354892291966,1.9799997806549072,0.14492107927799225,0.6758203195376196,0.2770686149597168,0.25066666666666665,0.026401948293050148,808.9326782226562,625.8873291015625,821.4198608398438,4973.9755859375
66,fast,0.8863227123873705,1.955856442451477,0.14311768114566803,0.6740588414449121,0.272379070520401,0.25066666666666665,0.021712403853734352,799.90478515625,619.155517578125,812.4513549804688,4919.04638671875
67,working,0.8823488949209222,1.888785481452942,0.13876771926879883,0.6942023363027174,0.24747233092784882,0.253,0.005527669072151187,846.3919677734375,668.3508911132812,872.6328735351562,4684.32373046875
67,slow,0.8823488949209222,1.888785481452942,0.13876771926879883,0.6942023363027174,0.24747233092784882,0.253,0.005527669072151187,846.3919677734375,668.3508911132812,872.6328735351562,4684.32373046875
67,fast,0.88298208203918,1.8585116863250732,0.13746866583824158,0.6967347839754005,0.2501918077468872,0.253,0.0028081922531127956,834.3809204101562,657.9776000976562,861.3030395507812,4623.90673828125
68,working,0.8797715909090909,2.0069010257720947,0.14919455349445343,0.7030314892283545,0.24126867949962616,0.26666666666666666,0.025397987167040503,905.8253784179688,696.7567749023438,918.6643676757812,5956.255859375
68,slow,0.8797715909090909,2.0069010257720947,0.14919455349445343,0.7030314892283545,0.24126867949962616,0.26666666666666666,0.025397987167040503,905.8253784179688,696.7567749023438,918.6643676757812,5956.255859375
68,fast,0.8800411931818183,1.9996713399887085,0.1486758440732956,0.7056193006279732,0.24510054290294647,0.26666666666666666,0.02156612376372019,890.4269409179688,683.8641967773438,905.0387573242188,5846.71044921875
69,working,0.8914872220015178,1.966671109199524,0.14978016912937164,0.6820533401664215,0.2724800705909729,0.24866666666666667,0.023813403924306226,960.2841186523438,750.0665283203125,1001.7734985351562,5595.62255859375
69,slow,0.8914872220015178,1.966671109199524,0.14978016912937164,0.6820533401664215,0.2724800705909729,0.24866666666666667,0.023813403924306226,960.2841186523438,750.0665283203125,1001.7734985351562,5595.62255859375
69,fast,0.8921693575436935,1.9496749639511108,0.14670467376708984,0.6840311014673596,0.272201806306839,0.24866666666666667,0.023535139640172315,947.4493408203125,739.4733276367188,988.997802734375,5529.91552734375
70,working,0.879627512127512,1.9974949359893799,0.14934584498405457,0.6937382353024514,0.24524998664855957,0.26,0.014750013351440439,1030.22216796875,808.2076416015625,1089.548828125,7164.81640625
70,slow,0.879627512127512,1.9974949359893799,0.14934584498405457,0.6937382353024514,0.24524998664855957,0.26,0.014750013351440439,1030.22216796875,808.2076416015625,1089.548828125,7164.81640625
70,fast,0.8803037653037653,1.988717794418335,0.14741063117980957,0.6933984866596854,0.25150230526924133,0.26,0.008497694730758676,1013.6162719726562,793.2742309570312,1073.7266845703125,7035.34619140625
71,working,0.8998810593419757,1.8168528079986572,0.13586241006851196,0.7235059145545188,0.26545509696006775,0.265,0.0004550969600677357,1144.1954345703125,867.614013671875,1173.8470458984375,6981.88037109375
71,slow,0.8998810593419757,1.8168528079986572,0.13586241006851196,0.7235059145545188,0.26545509696006775,0.265,0.0004550969600677357,1144.1954345703125,867.614013671875,1173.8470458984375,6981.88037109375
71,fast,0.9003314365578516,1.8087652921676636,0.13652341067790985,0.7248758513717449,0.26287341117858887,0.265,0.002126588821411146,1130.2767333984375,856.9833374023438,1160.369140625,6904.3837890625
72,working,0.8694293887383319,2.1498043537139893,0.16164720058441162,0.6727774246241359,0.25429877638816833,0.262,0.007701223611831676,1198.0556640625,937.3485717773438,1251.133544921875,8695.8173828125
72,slow,0.8694293887383319,2.1498043537139893,0.16164720058441162,0.6727774246241359,0.25429877638816833,0.262,0.007701223611831676,1198.0556640625,937.3485717773438,1251.133544921875,8695.8173828125
72,fast,0.8711116627705716,2.1488049030303955,0.16005662083625793,0.6734811581107008,0.25844547152519226,0.262,0.00355452847480775,1179.09375,921.5684204101562,1235.2803955078125,8587.654296875
73,working,0.8849946386542911,1.9511650800704956,0.14729541540145874,0.6973089704638938,0.2702713906764984,0.2713333333333333,0.0010619426568349022,1307.7349853515625,993.39013671875,1326.3370361328125,6768.5361328125
73,slow,0.8849946386542911,1.9511650800704956,0.14729541540145874,0.6973089704638938,0.2702713906764984,0.2713333333333333,0.0010619426568349022,1307.7349853515625,993.39013671875,1326.3370361328125,6768.5361328125
73,fast,0.8856456993465229,1.9461100101470947,0.14639399945735931,0.6998108064614486,0.26553669571876526,0.2713333333333333,0.0057966376145680565,1294.0140380859375,983.444580078125,1312.43505859375,6687.3212890625
74,working,0.8800447273061671,1.9934438467025757,0.14858026802539825,0.6965180101382301,0.2639600336551666,0.26966666666666667,0.00570663301150004,1391.9468994140625,1079.1171875,1430.11962890625,8800.099609375
74,slow,0.8800447273061671,1.9934438467025757,0.14858026802539825,0.6965180101382301,0.2639600336551666,0.26966666666666667,0.00570663301150004,1391.9468994140625,1079.1171875,1430.11962890625,8800.099609375
74,fast,0.8808560021077347,1.9830032587051392,0.14928802847862244,0.7008174102611349,0.25897854566574097,0.26966666666666667,0.010688121000925699,1374.3380126953125,1065.332275390625,1413.669921875,8672.625
75,working,0.8773471956224351,2.103473424911499,0.1554751992225647,0.6989908432249479,0.27980703115463257,0.2833333333333333,0.0035263021787007576,1488.5648193359375,1128.5,1564.6356201171875,10535.048828125
75,slow,0.8773471956224351,2.103473424911499,0.1554751992225647,0.6989908432249479,0.27980703115463257,0.2833333333333333,0.0035263021787007576,1488.5648193359375,1128.5,1564.6356201171875,10535.048828125
75,fast,0.878198905608755,2.093075752258301,0.1556764394044876,0.7003377554755599,0.279694527387619,0.2833333333333333,0.0036388059457143074,1472.29443359375,1115.8677978515625,1548.1568603515625,10443.3671875
76,working,0.8714172150719237,2.0449397563934326,0.1527097523212433,0.6589363619081967,0.2783200144767761,0.25666666666666665,0.02165334781010947,1502.12109375,1203.00048828125,1599.537109375,10110.89453125
76,slow,0.8714172150719237,2.0449397563934326,0.1527097523212433,0.6589363619081967,0.2783200144767761,0.25666666666666665,0.02165334781010947,1502.12109375,1203.00048828125,1599.537109375,10110.89453125
76,fast,0.8724151185137732,2.0325958728790283,0.1517075151205063,0.660865704032401,0.2750081419944763,0.25666666666666665,0.018341475327809664,1487.3409423828125,1190.758056640625,1584.82080078125,10024.3876953125
77,working,0.8739630217180723,2.0081002712249756,0.15463024377822876,0.6923944444674407,0.2748475670814514,0.27166666666666667,0.0031809004147847486,1621.3123779296875,1260.1116943359375,1710.891845703125,10016.814453125
77,slow,0.8739630217180723,2.0081002712249756,0.15463024377822876,0.6923944444674407,0.2748475670814514,0.27166666666666667,0.0031809004147847486,1621.3123779296875,1260.1116943359375,1710.891845703125,10016.814453125
77,fast,0.8744451151886117,1.9778926372528076,0.1541263908147812,0.6939725979762548,0.2693026661872864,0.27166666666666667,0.0023640004793802905,1606.8414306640625,1249.052001953125,1694.7166748046875,9912.1904296875
78,working,0.8788498046500459,1.9296363592147827,0.15198945999145508,0.6793561187249386,0.2518846094608307,0.25633333333333336,0.004448723872502669,1747.7318115234375,1363.35400390625,1856.03271484375,11690.595703125
78,slow,0.8788498046500459,1.9296363592147827,0.15198945999145508,0.6793561187249386,0.2518846094608307,0.25633333333333336,0.004448723872502669,1747.7318115234375,1363.35400390625,1856.03271484375,11690.595703125
78,fast,0.8800172996766802,1.9266351461410522,0.1528477519750595,0.6847900990491047,0.2497786432504654,0.25633333333333336,0.006554690082867964,1726.880859375,1346.7965087890625,1834.3603515625,11628.947265625
79,working,0.8661932959089877,2.053598403930664,0.15744705498218536,0.6618732903434119,0.25883927941322327,0.25633333333333336,0.002505946079889909,1870.6907958984375,1511.21337890625,2024.841552734375,10765.7353515625
79,slow,0.8661932959089877,2.053598403930664,0.15744705498218536,0.6618732903434119,0.25883927941322327,0.25633333333333336,0.002505946079889909,1870.6907958984375,1511.21337890625,2024.841552734375,10765.7353515625
79,fast,0.8675767454575234,2.0318026542663574,0.1553087681531906,0.6665768301901496,0.2496153563261032,0.25633333333333336,0.006717977007230147,1849.9005126953125,1494.7923583984375,2004.40966796875,10653.8125
80,working,0.8833446443412589,1.829922080039978,0.1525319367647171,0.7151949257197809,0.253705769777298,0.2693333333333333,0.01562756355603534,1984.6373291015625,1539.197021484375,2075.592041015625,12821.8515625
80,slow,0.8833446443412589,1.829922080039978,0.1525319367647171,0.7151949257197809,0.253705769777298,0.2693333333333333,0.01562756355603534,1984.6373291015625,1539.197021484375,2075.592041015625,12821.8515625
80,fast,0.8848165809966033,1.8213977813720703,0.15113969147205353,0.7203666246079808,0.25183776021003723,0.2693333333333333,0.017495573123296082,1966.07080078125,1524.425537109375,2056.241943359375,12646.208984375
81,working,0.8700968582691458,2.0509517192840576,0.17159898579120636,0.6765302700834849,0.28313198685646057,0.27266666666666667,0.010465320189793903,2138.304931640625,1647.234375,2266.221923828125,13537.56640625
81,slow,0.8700968582691458,2.0509517192840576,0.17159898579120636,0.6765302700834849,0.28313198685646057,0.27266666666666667,0.010465320189793903,2138.304931640625,1647.234375,2266.221923828125,13537.56640625
81,fast,0.8702310412600092,2.0588929653167725,0.17239537835121155,0.676023312314045,0.2888379991054535,0.27266666666666667,0.016171332438786823,2110.415771484375,1624.3690185546875,2238.797607421875,13395.365234375
82,working,0.8664556818181818,2.01157546043396,0.16733016073703766,0.677463744014521,0.2723155617713928,0.26666666666666666,0.005648895104726159,2240.439697265625,1746.8079833984375,2382.806396484375,14616.107421875
82,slow,0.8664556818181818,2.01157546043396,0.16733016073703766,0.677463744014521,0.2723155617713928,0.26666666666666666,0.005648895104726159,2240.439697265625,1746.8079833984375,2382.806396484375,14616.107421875
82,fast,0.8675855113636364,1.9991562366485596,0.1660623550415039,0.6809579645103139,0.2651153802871704,0.26666666666666666,0.0015512863794962528,2218.04931640625,1729.0550537109375,2357.372314453125,14430.7373046875
83,working,0.8890604714502366,1.6772043704986572,0.14327608048915863,0.7374505886206577,0.28751832246780396,0.287,0.0005183224678039777,2353.53271484375,1769.516357421875,2490.961669921875,14881.9892578125
83,slow,0.8890604714502366,1.6772043704986572,0.14327608048915863,0.7374505886206577,0.28751832246780396,0.287,0.0005183224678039777,2353.53271484375,1769.516357421875,2490.961669921875,14881.9892578125
83,fast,0.8883326030214822,1.6983503103256226,0.14429979026317596,0.7315139931445556,0.2950515151023865,0.287,0.008051515102386497,2328.447509765625,1749.3353271484375,2464.830322265625,14669.251953125
84,working,0.8750434869460605,1.7974661588668823,0.16414888203144073,0.7085830885791317,0.2662542462348938,0.272,0.005745753765106221,2544.30322265625,1945.0511474609375,2720.887451171875,16260.8935546875
84,slow,0.8750434869460605,1.7974661588668823,0.16414888203144073,0.7085830885791317,0.2662542462348938,0.272,0.005745753765106221,2544.30322265625,1945.0511474609375,2720.887451171875,16260.8935546875
84,fast,0.8766028446635064,1.7655162811279297,0.16122008860111237,0.7179572085520374,0.2559976875782013,0.272,0.016002312421798726,2520.812255859375,1926.4447021484375,2697.998291015625,16164.16796875
85,working,0.8809177529110731,1.6317816972732544,0.14881891012191772,0.6839422048157404,0.2583003342151642,0.25866666666666666,0.0003663324515024713,2705.59619140625,2103.184814453125,2820.61865234375,17777.30078125
85,slow,0.8809177529110731,1.6317816972732544,0.14881891012191772,0.6839422048157404,0.2583003342151642,0.25866666666666666,0.0003663324515024713,2705.59619140625,2103.184814453125,2820.61865234375,17777.30078125
85,fast,0.8811176574204553,1.6471655368804932,0.14922411739826202,0.6838288623771442,0.2656502425670624,0.25866666666666666,0.006983575900395722,2673.083251953125,2076.24267578125,2789.8037109375,17586.369140625
86,working,0.8860327462070119,1.5624637603759766,0.1528269201517105,0.6999127817160038,0.29041263461112976,0.25733333333333336,0.0330793012777964,2780.02783203125,2141.66064453125,2931.017333984375,15590.03515625
86,slow,0.8860327462070119,1.5624637603759766,0.1528269201517105,0.6999127817160038,0.29041263461112976,0.25733333333333336,0.0330793012777964,2780.02783203125,2141.66064453125,2931.017333984375,15590.03515625
86,fast,0.8866626822076075,1.4898183345794678,0.1489810049533844,0.7096928346621503,0.26620763540267944,0.25733333333333336,0.008874302069346085,2748.013427734375,2116.94189453125,2901.293212890625,15431.1748046875
87,working,0.8851685347256537,1.355089545249939,0.14312714338302612,0.7180149379641665,0.26815205812454224,0.2663333333333333,0.0018187247912089255,3070.478515625,2383.3349609375,3266.9697265625,21104.611328125
87,slow,0.8851685347256537,1.355089545249939,0.14312714338302612,0.7180149379641665,0.26815205812454224,0.2663333333333333,0.0018187247912089255,3070.478515625,2383.3349609375,3266.9697265625,21104.611328125
87,fast,0.8866822396691912,1.3661317825317383,0.14197953045368195,0.7185554300559811,0.2679021954536438,0.2663333333333333,0.001568862120310488,3029.671630859375,2351.2333984375,3231.64453125,20900.283203125
88,working,0.8654861216355908,1.3889071941375732,0.15986524522304535,0.6777213782377823,0.26654672622680664,0.26866666666666666,0.002119940439860024,3078.31884765625,2418.543701171875,3408.668212890625,18909.263671875
88,slow,0.8654861216355908,1.3889071941375732,0.15986524522304535,0.6777213782377823,0.26654672622680664,0.26866666666666666,0.002119940439860024,3078.31884765625,2418.543701171875,3408.668212890625,18909.263671875
88,fast,0.8681026643835771,1.3844618797302246,0.15965214371681213,0.6866194575741719,0.2612534463405609,0.26866666666666666,0.007413220326105752,3041.378662109375,2389.667724609375,3373.42431640625,18695.384765625
89,working,0.8832136844041372,1.170684576034546,0.1427188664674759,0.7023771403499913,0.24369534850120544,0.2683333333333333,0.02463798483212787,3604.505126953125,2767.275146484375,3736.219970703125,22002.818359375
89,slow,0.8832136844041372,1.170684576034546,0.1427188664674759,0.7023771403499913,0.24369534850120544,0.2683333333333333,0.02463798483212787,3604.505126953125,2767.275146484375,3736.219970703125,22002.818359375
89,fast,0.8830555044638435,1.1878374814987183,0.14292410016059875,0.7029985613191017,0.2599967420101166,0.2683333333333333,0.008336591323216735,3571.229736328125,2740.05712890625,3705.598388671875,21774.5390625
90,working,0.8745823732390025,1.150769591331482,0.14269453287124634,0.684954091902432,0.27880847454071045,0.26466666666666666,0.014141807874043788,3596.708740234375,2789.48828125,3862.499755859375,29697.15234375
90,slow,0.8745823732390025,1.150769591331482,0.14269453287124634,0.684954091902432,0.27880847454071045,0.26466666666666666,0.014141807874043788,3596.708740234375,2789.48828125,3862.499755859375,29697.15234375
90,fast,0.8758700795403422,1.149671196937561,0.14141440391540527,0.6903801489452759,0.27985242009162903,0.26466666666666666,0.015185753424962367,3555.441650390625,2756.366943359375,3823.28955078125,29473.92578125
91,working,0.8794998266051716,1.0305070877075195,0.14504772424697876,0.6854091987183076,0.26978039741516113,0.26033333333333336,0.009447064081827772,3725.349853515625,2897.29931640625,4042.740478515625,25877.76953125
91,slow,0.8794998266051716,1.0305070877075195,0.14504772424697876,0.6854091987183076,0.26978039741516113,0.26033333333333336,0.009447064081827772,3725.349853515625,2897.29931640625,4042.740478515625,25877.76953125
91,fast,0.8796149423065494,1.0370594263076782,0.14575423300266266,0.6891754649945249,0.2728523910045624,0.26033333333333336,0.012519057671229017,3682.639404296875,2862.687255859375,3997.79345703125,25577.53125
92,working,0.8777774346728151,0.9812613725662231,0.13565118610858917,0.6938522893191432,0.23312808573246002,0.264,0.03087191426753999,4036.318603515625,3147.042236328125,4209.59814453125,24391.27734375
92,slow,0.8777774346728151,0.9812613725662231,0.13565118610858917,0.6938522893191432,0.23312808573246002,0.264,0.03087191426753999,4036.318603515625,3147.042236328125,4209.59814453125,24391.27734375
92,fast,0.8799264154223393,0.9867500066757202,0.1366373747587204,0.6998684926940307,0.2517454922199249,0.264,0.012254507780075086,3995.93701171875,3113.943603515625,4171.13134765625,24206.99609375
93,working,0.8711171386375565,1.0947381258010864,0.15787184238433838,0.665227285210734,0.32654818892478943,0.276,0.050548188924789406,4121.9814453125,3117.425048828125,4371.76171875,25198.248046875
93,slow,0.8711171386375565,1.0947381258010864,0.15787184238433838,0.665227285210734,0.32654818892478943,0.276,0.050548188924789406,4121.9814453125,3117.425048828125,4371.76171875,25198.248046875
93,fast,0.8745184651382105,0.9962296485900879,0.14593751728534698,0.6804773350751212,0.2835845649242401,0.276,0.007584564924240089,4089.396484375,3092.86669921875,4337.34423828125,24991.46875
94,working,0.8852926509127259,0.8661264777183533,0.1333872526884079,0.6981731434493723,0.2622928321361542,0.27066666666666667,0.008373834530512492,4625.755859375,3536.340087890625,4861.17626953125,25137.150390625
94,slow,0.8852926509127259,0.8661264777183533,0.1333872526884079,0.6981731434493723,0.2622928321361542,0.27066666666666667,0.008373834530512492,4625.755859375,3536.340087890625,4861.17626953125,25137.150390625
94,fast,0.8871951013589573,0.8594908714294434,0.13275595009326935,0.7075494385475553,0.27278393507003784,0.27066666666666667,0.0021172684033711753,4575.10546875,3497.14208984375,4813.62353515625,24883.095703125
95,working,0.4873589588289103,3.6618809700012207,0.3806247413158417,0.277697912605175,0.2782345414161682,0.2876666666666667,0.009432125250498469,-274.728759765625,3896.854248046875,5163.42431640625,29498.861328125
95,slow,0.4873589588289103,3.6618809700012207,0.3806247413158417,0.277697912605175,0.2782345414161682,0.2876666666666667,0.009432125250498469,-274.728759765625,3896.854248046875,5163.42431640625,29498.861328125
95,fast,0.4876373946647681,3.6189098358154297,0.3765600621700287,0.2778337372291595,0.2702033221721649,0.2876666666666667,0.017463344494501765,-273.145263671875,3852.3330078125,5110.13671875,29150.828125
96,working,0.5299564237530022,4.383646488189697,0.38342487812042236,0.3037861885348178,0.3231157958507538,0.2856666666666667,0.037449129184087104,301.6082763671875,1921.9923095703125,3114.19580078125,20625.93359375
96,slow,0.5299564237530022,4.383646488189697,0.38342487812042236,0.3037861885348178,0.3231157958507538,0.2856666666666667,0.037449129184087104,301.6082763671875,1921.9923095703125,3114.19580078125,20625.93359375
96,fast,0.5247237893203075,4.233003616333008,0.3790820240974426,0.302435797920933,0.31594958901405334,0.2856666666666667,0.030282922347386665,303.1492919921875,2153.935302734375,3380.613037109375,22003.41796875
97,working,0.526301814811376,4.660184860229492,0.3881203532218933,0.3045215428350808,0.3029782474040985,0.287,0.015978247404098533,131.27349853515625,953.2191772460938,1916.1417236328125,13603.943359375
97,slow,0.526301814811376,4.660184860229492,0.3881203532218933,0.3045215428350808,0.3029782474040985,0.287,0.015978247404098533,131.27349853515625,953.2191772460938,1916.1417236328125,13603.943359375
97,fast,0.5300549118494591,4.615236282348633,0.38588863611221313,0.30657844897174535,0.3050452172756195,0.287,0.01804521727561953,128.40924072265625,1042.5546875,2043.242431640625,14288.6123046875
98,working,0.5162929200016475,4.616829872131348,0.38462743163108826,0.2914548257845371,0.28266894817352295,0.2816666666666667,0.001002281506856273,38.817779541015625,530.3402709960938,1235.705322265625,11840.294921875
98,slow,0.5162929200016475,4.616829872131348,0.38462743163108826,0.2914548257845371,0.28266894817352295,0.2816666666666667,0.001002281506856273,38.817779541015625,530.3402709960938,1235.705322265625,11840.294921875
