origin,method,cfg,seed,inner_loss
19,ap_ops,lam0.5_tau16,0,0.6138069121090922
19,no_slope,lam0.5_tau16,0,0.6139206948782702
19,ap_ops,lam0.5_tauinf,0,0.6138118884768428
19,no_slope,lam0.5_tauinf,0,0.6139186440127344
19,ap_ops,lam0.75_tau4,0,0.6138064670228416
19,no_slope,lam0.75_tau4,0,0.6139199187406089
19,ap_ops,lam0.75_tau16,0,0.6138088928183957
19,no_slope,lam0.75_tau16,0,0.6139185850698949
19,ap_ops,lam0.75_tauinf,0,0.6138118884768426
19,no_slope,lam0.75_tauinf,0,0.6139186440127344
19,ap_ops,lam1_tau4,0,0.6138133567542886
19,no_slope,lam1_tau4,0,0.6139187019811659
19,ap_ops,lam1_tau16,0,0.6138132956129689
19,no_slope,lam1_tau16,0,0.6139187014461157
19,ap_ops,lam1_tauinf,0,0.6138118884768428
19,no_slope,lam1_tauinf,0,0.6139186440127344
20,ops,-,0,0.6121230029434755
20,persistent_ons,hl4,0,0.6120044270352947
20,reset_ons,hl4,0,0.6120047123554176
20,persistent_ons,hl16,0,0.6120010216715158
20,reset_ons,hl16,0,0.612003275256343
20,ap_ops,lam0_tau4,0,0.6121230029434755
20,no_slope,lam0_tau4,0,0.6121910077657075
20,ap_ops,lam0_tau16,0,0.6121230029434755
20,no_slope,lam0_tau16,0,0.6121910077657075
20,ap_ops,lam0_tauinf,0,0.6121230029434755
20,no_slope,lam0_tauinf,0,0.6121910077657075
20,ap_ops,lam0.25_tau4,0,0.6120276472915619
20,no_slope,lam0.25_tau4,0,0.6121327534652924
20,ap_ops,lam0.25_tau16,0,0.6120026975935965
20,no_slope,lam0.25_tau16,0,0.6121079176730717
20,ap_ops,lam0.25_tauinf,0,0.6120014621451016
20,no_slope,lam0.25_tauinf,0,0.6120983773284427
20,ap_ops,lam0.5_tau4,0,0.6120047508554549
20,no_slope,lam0.5_tau4,0,0.6121097212829383
20,ap_ops,lam0.5_tau16,0,0.6119989862362374
20,no_slope,lam0.5_tau16,0,0.6121011232479768
20,ap_ops,lam0.5_tauinf,0,0.6120014621451016
20,no_slope,lam0.5_tauinf,0,0.6120983773284427
20,ap_ops,lam0.75_tau4,0,0.6119982535535965
20,no_slope,lam0.75_tau4,0,0.6121000814289075
20,ap_ops,lam0.75_tau16,0,0.6119993585292034
20,no_slope,lam0.75_tau16,0,0.6120985813237213
20,ap_ops,lam0.75_tauinf,0,0.6120014621451016
20,no_slope,lam0.75_tauinf,0,0.6120983773284427
20,ap_ops,lam1_tau4,0,0.612002611118898
20,no_slope,lam1_tau4,0,0.6120984220954411
20,ap_ops,lam1_tau16,0,0.6120025642324368
20,no_slope,lam1_tau16,0,0.6120984218401088
20,ap_ops,lam1_tauinf,0,0.6120014621451016
20,no_slope,lam1_tauinf,0,0.6120983773284427
21,ops,-,0,0.6089367234889047
21,persistent_ons,hl4,0,0.6088288547183135
21,reset_ons,hl4,0,0.6088288283313467
21,persistent_ons,hl16,0,0.6088244510999684
21,reset_ons,hl16,0,0.6088268394002435
21,ap_ops,lam0_tau4,0,0.6089367234889047
21,no_slope,lam0_tau4,0,0.609072160031954
21,ap_ops,lam0_tau16,0,0.6089367234889047
21,no_slope,lam0_tau16,0,0.609072160031954
21,ap_ops,lam0_tauinf,0,0.6089367234889047
21,no_slope,lam0_tauinf,0,0.609072160031954
21,ap_ops,lam0.25_tau4,0,0.6088522058806137
21,no_slope,lam0.25_tau4,0,0.6090175588269949
21,ap_ops,lam0.25_tau16,0,0.6088254615717528
21,no_slope,lam0.25_tau16,0,0.6089968049859206
21,ap_ops,lam0.25_tauinf,0,0.6088249606953614
21,no_slope,lam0.25_tauinf,0,0.6089891811928119
21,ap_ops,lam0.5_tau4,0,0.6088261847235074
21,no_slope,lam0.5_tau4,0,0.6089969046479818
21,ap_ops,lam0.5_tau16,0,0.6088203823982355
21,no_slope,lam0.5_tau16,0,0.6089903681702988
21,ap_ops,lam0.5_tauinf,0,0.6088249606953614
21,no_slope,lam0.5_tauinf,0,0.6089891811928119
21,ap_ops,lam0.75_tau4,0,0.6088194549205727
21,no_slope,lam0.75_tau4,0,0.6089888120635412
21,ap_ops,lam0.75_tau16,0,0.6088210554486676
21,no_slope,lam0.75_tau16,0,0.6089882584348016
21,ap_ops,lam0.75_tauinf,0,0.6088249606953614
21,no_slope,lam0.75_tauinf,0,0.6089891811928119
21,ap_ops,lam1_tau4,0,0.6088264930169972
21,no_slope,lam1_tau4,0,0.6089892663089064
21,ap_ops,lam1_tau16,0,0.6088264156691128
21,no_slope,lam1_tau16,0,0.6089892639639968
21,ap_ops,lam1_tauinf,0,0.6088249606953614
21,no_slope,lam1_tauinf,0,0.6089891811928119
22,ops,-,0,0.6058012118849118
22,persistent_ons,hl4,0,0.6056560947177257
22,reset_ons,hl4,0,0.6056555834560271
22,persistent_ons,hl16,0,0.6056516664534441
22,reset_ons,hl16,0,0.6056538720503919
22,ap_ops,lam0_tau4,0,0.6058012118849118
22,no_slope,lam0_tau4,0,0.6059934572105068
22,ap_ops,lam0_tau16,0,0.6058012118849118
22,no_slope,lam0_tau16,0,0.6059934572105068
22,ap_ops,lam0_tauinf,0,0.6058012118849118
22,no_slope,lam0_tauinf,0,0.6059934572105068
22,ap_ops,lam0.25_tau4,0,0.6056980461858931
22,no_slope,lam0.25_tau4,0,0.6059422926286745
22,ap_ops,lam0.25_tau16,0,0.6056642431381238
22,no_slope,lam0.25_tau16,0,0.6059247125040685
22,ap_ops,lam0.25_tauinf,0,0.605652145173598
22,no_slope,lam0.25_tauinf,0,0.6059049830407818
22,ap_ops,lam0.5_tau4,0,0.6056623233548469
22,no_slope,lam0.5_tau4,0,0.6059176391699742
22,ap_ops,lam0.5_tau16,0,0.6056526904254276
22,no_slope,lam0.5_tau16,0,0.6059116241130426
22,ap_ops,lam0.5_tauinf,0,0.605652145173598
22,no_slope,lam0.5_tauinf,0,0.6059049830407819
22,ap_ops,lam0.75_tau4,0,0.6056500187936101
22,no_slope,lam0.75_tau4,0,0.6059062672974209
22,ap_ops,lam0.75_tau16,0,0.6056501181921973
22,no_slope,lam0.75_tau16,0,0.6059056846300191
22,ap_ops,lam0.75_tauinf,0,0.605652145173598
22,no_slope,lam0.75_tauinf,0,0.6059049830407819
22,ap_ops,lam1_tau4,0,0.6056537318315145
22,no_slope,lam1_tau4,0,0.6059051452037434
22,ap_ops,lam1_tau16,0,0.6056536464769628
22,no_slope,lam1_tau16,0,0.605905138470096
22,ap_ops,lam1_tauinf,0,0.605652145173598
22,no_slope,lam1_tauinf,0,0.6059049830407819
23,ops,-,0,0.6066211162572546
23,persistent_ons,hl4,0,0.6064963440099628
23,reset_ons,hl4,0,0.6064956200817405
23,persistent_ons,hl16,0,0.6064912552068682
23,reset_ons,hl16,0,0.6064934586042809
23,ap_ops,lam0_tau4,0,0.6066211162572546
23,no_slope,lam0_tau4,0,0.6067754844857309
23,ap_ops,lam0_tau16,0,0.6066211162572546
23,no_slope,lam0_tau16,0,0.6067754844857309
23,ap_ops,lam0_tauinf,0,0.6066211162572546
23,no_slope,lam0_tauinf,0,0.6067754844857309
23,ap_ops,lam0.25_tau4,0,0.6065316649021614
23,no_slope,lam0.25_tau4,0,0.6067197888304995
23,ap_ops,lam0.25_tau16,0,0.6065016219887766
23,no_slope,lam0.25_tau16,0,0.6067019180454922
23,ap_ops,lam0.25_tauinf,0,0.6064917632006814
23,no_slope,lam0.25_tauinf,0,0.6066791760316925
23,ap_ops,lam0.5_tau4,0,0.6064983806291612
23,no_slope,lam0.5_tau4,0,0.6066929842980054
23,ap_ops,lam0.5_tau16,0,0.6064907879168984
23,no_slope,lam0.5_tau16,0,0.6066867790441687
23,ap_ops,lam0.5_tauinf,0,0.6064917632006814
23,no_slope,lam0.5_tauinf,0,0.6066791760316925
23,ap_ops,lam0.75_tau4,0,0.60648802318019
23,no_slope,lam0.75_tau4,0,0.6066807276162391
23,ap_ops,lam0.75_tau16,0,0.6064890886713263
23,no_slope,lam0.75_tau16,0,0.6066801517223895
23,ap_ops,lam0.75_tauinf,0,0.6064917632006814
23,no_slope,lam0.75_tauinf,0,0.6066791760316925
23,ap_ops,lam1_tau4,0,0.6064936366022042
23,no_slope,lam1_tau4,0,0.6066793902669998
23,ap_ops,lam1_tau16,0,0.6064935432943865
23,no_slope,lam1_tau16,0,0.6066793816775065
23,ap_ops,lam1_tauinf,0,0.6064917632006814
23,no_slope,lam1_tauinf,0,0.6066791760316925
24,ops,-,0,0.6070053597326627
24,persistent_ons,hl4,0,0.6068310810494282
24,reset_ons,hl4,0,0.6068306968256564
24,persistent_ons,hl16,0,0.6068266251252686
24,reset_ons,hl16,0,0.6068290595756467
24,ap_ops,lam0_tau4,0,0.6070053597326627
24,no_slope,lam0_tau4,0,0.6071331091482023
24,ap_ops,lam0_tau16,0,0.6070053597326627
24,no_slope,lam0_tau16,0,0.6071331091482023
24,ap_ops,lam0_tauinf,0,0.6070053597326627
24,no_slope,lam0_tauinf,0,0.6071331091482023
24,ap_ops,lam0.25_tau4,0,0.6068774231477152
24,no_slope,lam0.25_tau4,0,0.6070556250647189
24,ap_ops,lam0.25_tau16,0,0.6068384619105442
24,no_slope,lam0.25_tau16,0,0.6070306277629777
24,ap_ops,lam0.25_tauinf,0,0.6068270296868468
24,no_slope,lam0.25_tauinf,0,0.6070078537475742
24,ap_ops,lam0.5_tau4,0,0.6068391675276945
24,no_slope,lam0.5_tau4,0,0.6070247835516824
24,ap_ops,lam0.5_tau16,0,0.6068287939479902
24,no_slope,lam0.5_tau16,0,0.6070160631899127
24,ap_ops,lam0.5_tauinf,0,0.6068270296868468
24,no_slope,lam0.5_tauinf,0,0.6070078537475742
24,ap_ops,lam0.75_tau4,0,0.6068266153532575
24,no_slope,lam0.75_tau4,0,0.6070109173711865
24,ap_ops,lam0.75_tau16,0,0.6068266522795431
24,no_slope,lam0.75_tau16,0,0.6070095717805296
24,ap_ops,lam0.75_tauinf,0,0.6068270296868468
24,no_slope,lam0.75_tauinf,0,0.6070078537475742
24,ap_ops,lam1_tau4,0,0.6068287026173464
24,no_slope,lam1_tau4,0,0.6070080578371035
24,ap_ops,lam1_tau16,0,0.6068286306127805
24,no_slope,lam1_tau16,0,0.6070080520190844
24,ap_ops,lam1_tauinf,0,0.6068270296868468
24,no_slope,lam1_tauinf,0,0.6070078537475742
25,ops,-,0,0.6094949825632314
25,persistent_ons,hl4,0,0.6093744272173033
25,reset_ons,hl4,0,0.6093758005510954
25,persistent_ons,hl16,0,0.6093695893544813
25,reset_ons,hl16,0,0.6093738344544258
25,ap_ops,lam0_tau4,0,0.6094949825632314
25,no_slope,lam0_tau4,0,0.6095740278220947
25,ap_ops,lam0_tau16,0,0.6094949825632314
25,no_slope,lam0_tau16,0,0.6095740278220947
25,ap_ops,lam0_tauinf,0,0.6094949825632314
25,no_slope,lam0_tauinf,0,0.6095740278220947
25,ap_ops,lam0.25_tau4,0,0.6093931285531022
25,no_slope,lam0.25_tau4,0,0.6094990774930258
25,ap_ops,lam0.25_tau16,0,0.6093649583712181
25,no_slope,lam0.25_tau16,0,0.6094726109421414
25,ap_ops,lam0.25_tauinf,0,0.6093699946770266
25,no_slope,lam0.25_tauinf,0,0.6094658303142237
25,ap_ops,lam0.5_tau4,0,0.609368081681976
25,no_slope,lam0.5_tau4,0,0.6094742660362074
25,ap_ops,lam0.5_tau16,0,0.6093636810915006
25,no_slope,lam0.5_tau16,0,0.6094661602890487
25,ap_ops,lam0.5_tauinf,0,0.6093699946770266
25,no_slope,lam0.5_tauinf,0,0.6094658303142237
25,ap_ops,lam0.75_tau4,0,0.6093637287814894
25,no_slope,lam0.75_tau4,0,0.6094654111548595
25,ap_ops,lam0.75_tau16,0,0.6093664083033933
25,no_slope,lam0.75_tau16,0,0.6094647950741185
25,ap_ops,lam0.75_tauinf,0,0.6093699946770266
25,no_slope,lam0.75_tauinf,0,0.6094658303142237
25,ap_ops,lam1_tau4,0,0.6093718342340675
25,no_slope,lam1_tau4,0,0.6094660309106524
25,ap_ops,lam1_tau16,0,0.6093717623262531
25,no_slope,lam1_tau16,0,0.6094660267030699
25,ap_ops,lam1_tauinf,0,0.6093699946770266
25,no_slope,lam1_tauinf,0,0.6094658303142237
26,ops,-,0,0.6108561952486251
26,persistent_ons,hl4,0,0.6107287941557568
26,reset_ons,hl4,0,0.6107297958180017
26,persistent_ons,hl16,0,0.6107239824694934
26,reset_ons,hl16,0,0.6107279982725734
26,ap_ops,lam0_tau4,0,0.6108561952486251
26,no_slope,lam0_tau4,0,0.6108873925907751
26,ap_ops,lam0_tau16,0,0.6108561952486251
26,no_slope,lam0_tau16,0,0.6108873925907751
26,ap_ops,lam0_tauinf,0,0.6108561952486251
26,no_slope,lam0_tauinf,0,0.6108873925907751
26,ap_ops,lam0.25_tau4,0,0.6107541376974819
26,no_slope,lam0.25_tau4,0,0.6108164766350034
26,ap_ops,lam0.25_tau16,0,0.6107244875720358
26,no_slope,lam0.25_tau16,0,0.6107894014307974
26,ap_ops,lam0.25_tauinf,0,0.6107243428364292
26,no_slope,lam0.25_tauinf,0,0.6107829088450291
26,ap_ops,lam0.5_tau4,0,0.6107272695964389
26,no_slope,lam0.5_tau4,0,0.6107923790487261
26,ap_ops,lam0.5_tau16,0,0.6107213243350298
26,no_slope,lam0.5_tau16,0,0.6107838770458217
26,ap_ops,lam0.5_tauinf,0,0.6107243428364292
26,no_slope,lam0.5_tauinf,0,0.6107829088450291
26,ap_ops,lam0.75_tau4,0,0.610720391312652
26,no_slope,lam0.75_tau4,0,0.6107831393033268
26,ap_ops,lam0.75_tau16,0,0.6107222748550893
26,no_slope,lam0.75_tau16,0,0.610782309331459
26,ap_ops,lam0.75_tauinf,0,0.6107243428364292
26,no_slope,lam0.75_tauinf,0,0.6107829088450291
26,ap_ops,lam1_tau4,0,0.6107262095397379
26,no_slope,lam1_tau4,0,0.6107831157563861
26,ap_ops,lam1_tau16,0,0.6107261360613897
26,no_slope,lam1_tau16,0,0.6107831122191012
26,ap_ops,lam1_tauinf,0,0.6107243428364292
26,no_slope,lam1_tauinf,0,0.6107829088450291
27,ops,-,0,0.6073701924358554
27,persistent_ons,hl4,0,0.6072761184488542
27,reset_ons,hl4,0,0.6072760271902822
27,persistent_ons,hl16,0,0.6072711002329301
27,reset_ons,hl16,0,0.6072739982581057
27,ap_ops,lam0_tau4,0,0.6073701924358554
27,no_slope,lam0_tau4,0,0.6074912335054845
27,ap_ops,lam0_tau16,0,0.6073701924358554
27,no_slope,lam0_tau16,0,0.6074912335054845
27,ap_ops,lam0_tauinf,0,0.6073701924358554
27,no_slope,lam0_tauinf,0,0.6074912335054845
27,ap_ops,lam0.25_tau4,0,0.6072981370166834
27,no_slope,lam0.25_tau4,0,0.6074395866001462
27,ap_ops,lam0.25_tau16,0,0.6072732499671708
27,no_slope,lam0.25_tau16,0,0.6074170160380009
27,ap_ops,lam0.25_tauinf,0,0.6072714521926205
27,no_slope,lam0.25_tauinf,0,0.6074073036823048
27,ap_ops,lam0.5_tau4,0,0.6072746389824587
27,no_slope,lam0.5_tau4,0,0.6074179403032016
27,ap_ops,lam0.5_tau16,0,0.6072694124009268
27,no_slope,lam0.5_tau16,0,0.607410291331142
27,ap_ops,lam0.5_tauinf,0,0.6072714521926205
27,no_slope,lam0.5_tauinf,0,0.6074073036823048
27,ap_ops,lam0.75_tau4,0,0.6072681366541083
27,no_slope,lam0.75_tau4,0,0.6074085572176678
27,ap_ops,lam0.75_tau16,0,0.6072698428442596
27,no_slope,lam0.75_tau16,0,0.6074075983096456
27,ap_ops,lam0.75_tauinf,0,0.6072714521926205
27,no_slope,lam0.75_tauinf,0,0.6074073036823048
27,ap_ops,lam1_tau4,0,0.6072734602120619
27,no_slope,lam1_tau4,0,0.607407555971205
27,ap_ops,lam1_tau16,0,0.6072733830366848
27,no_slope,lam1_tau16,0,0.6074075491349757
27,ap_ops,lam1_tauinf,0,0.6072714521926205
27,no_slope,lam1_tauinf,0,0.6074073036823048
28,ops,-,0,0.6039822453123577
28,persistent_ons,hl4,0,0.6037597020011587
28,reset_ons,hl4,0,0.603759214045202
28,persistent_ons,hl16,0,0.6037557472985605
28,reset_ons,hl16,0,0.603757621942735
28,ap_ops,lam0_tau4,0,0.6039822453123577
28,no_slope,lam0_tau4,0,0.6041197132614082
28,ap_ops,lam0_tau16,0,0.6039822453123577
28,no_slope,lam0_tau16,0,0.6041197132614082
28,ap_ops,lam0_tauinf,0,0.6039822453123577
28,no_slope,lam0_tauinf,0,0.6041197132614082
28,ap_ops,lam0.25_tau4,0,0.6038046603486513
28,no_slope,lam0.25_tau4,0,0.6040024842715674
28,ap_ops,lam0.25_tau16,0,0.6037682496173727
28,no_slope,lam0.25_tau16,0,0.6039641038218315
28,ap_ops,lam0.25_tauinf,0,0.6037560062139629
28,no_slope,lam0.25_tauinf,0,0.6039453763651286
28,ap_ops,lam0.5_tau4,0,0.6037734494519098
28,no_slope,lam0.5_tau4,0,0.60396857903555
28,ap_ops,lam0.5_tau16,0,0.6037608328869601
28,no_slope,lam0.5_tau16,0,0.6039536397363722
28,ap_ops,lam0.5_tauinf,0,0.6037560062139629
28,no_slope,lam0.5_tauinf,0,0.6039453763651286
28,ap_ops,lam0.75_tau4,0,0.603759406273665
28,no_slope,lam0.75_tau4,0,0.6039519709267676
28,ap_ops,lam0.75_tau16,0,0.6037576286697892
28,no_slope,lam0.75_tau16,0,0.6039481068797237
28,ap_ops,lam0.75_tauinf,0,0.6037560062139629
28,no_slope,lam0.75_tauinf,0,0.6039453763651286
28,ap_ops,lam1_tau4,0,0.6037575784415856
28,no_slope,lam1_tau4,0,0.6039455681187216
28,ap_ops,lam1_tau16,0,0.6037575167692272
28,no_slope,lam1_tau16,0,0.6039455636306927
28,ap_ops,lam1_tauinf,0,0.6037560062139629
28,no_slope,lam1_tauinf,0,0.6039453763651286
29,ops,-,0,0.6023411094986056
29,persistent_ons,hl4,0,0.6020943269667579
29,reset_ons,hl4,0,0.6020947000493356
29,persistent_ons,hl16,0,0.6020912467525334
29,reset_ons,hl16,0,0.6020935036617455
29,ap_ops,lam0_tau4,0,0.6023411094986056
29,no_slope,lam0_tau4,0,0.6025162336968144
29,ap_ops,lam0_tau16,0,0.6023411094986056
29,no_slope,lam0_tau16,0,0.6025162336968144
29,ap_ops,lam0_tauinf,0,0.6023411094986056
29,no_slope,lam0_tauinf,0,0.6025162336968144
29,ap_ops,lam0.25_tau4,0,0.6021522762491904
29,no_slope,lam0.25_tau4,0,0.6024012662421147
29,ap_ops,lam0.25_tau16,0,0.6021063340613879
29,no_slope,lam0.25_tau16,0,0.6023614111292472
29,ap_ops,lam0.25_tauinf,0,0.6020914320214832
29,no_slope,lam0.25_tauinf,0,0.6023423538891854
29,ap_ops,lam0.5_tau4,0,0.6021140340471206
29,no_slope,lam0.5_tau4,0,0.6023660840100206
29,ap_ops,lam0.5_tau16,0,0.6020973108342275
29,no_slope,lam0.5_tau16,0,0.6023504373739946
29,ap_ops,lam0.5_tauinf,0,0.6020914320214832
29,no_slope,lam0.5_tauinf,0,0.6023423538891854
29,ap_ops,lam0.75_tau4,0,0.6020964267447053
29,no_slope,lam0.75_tau4,0,0.6023488724043979
29,ap_ops,lam0.75_tau16,0,0.6020932194869034
29,no_slope,lam0.75_tau16,0,0.6023448041514085
29,ap_ops,lam0.75_tauinf,0,0.6020914320214832
29,no_slope,lam0.75_tauinf,0,0.6023423538891854
29,ap_ops,lam1_tau4,0,0.602092664120596
29,no_slope,lam1_tau4,0,0.6023425279955219
29,ap_ops,lam1_tau16,0,0.6020926203452921
29,no_slope,lam1_tau16,0,0.60234252440028
29,ap_ops,lam1_tauinf,0,0.6020914320214832
29,no_slope,lam1_tauinf,0,0.6023423538891854
30,ops,-,0,0.6054782850927555
30,persistent_ons,hl4,0,0.6051990897123428
30,reset_ons,hl4,0,0.6052006275252138
30,persistent_ons,hl16,0,0.6051969471713169
30,reset_ons,hl16,0,0.6051998320244667
30,ap_ops,lam0_tau4,0,0.6054782850927555
30,no_slope,lam0_tau4,0,0.6056036895163123
30,ap_ops,lam0_tau16,0,0.6054782850927555
30,no_slope,lam0_tau16,0,0.6056036895163123
30,ap_ops,lam0_tauinf,0,0.6054782850927555
30,no_slope,lam0_tauinf,0,0.6056036895163123
30,ap_ops,lam0.25_tau4,0,0.6052631201907471
30,no_slope,lam0.25_tau4,0,0.6054704850349935
30,ap_ops,lam0.25_tau16,0,0.6052122037493802
30,no_slope,lam0.25_tau16,0,0.6054250012392812
30,ap_ops,lam0.25_tauinf,0,0.6051970546634331
30,no_slope,lam0.25_tauinf,0,0.6054059408569552
30,ap_ops,lam0.5_tau4,0,0.6052213115045865
30,no_slope,lam0.5_tau4,0,0.6054314080751461
30,ap_ops,lam0.5_tau16,0,0.6052030166584644
30,no_slope,lam0.5_tau16,0,0.6054138040300424
30,ap_ops,lam0.5_tauinf,0,0.605197054663433
30,no_slope,lam0.5_tauinf,0,0.6054059408569552
30,ap_ops,lam0.75_tau4,0,0.6052023710248368
