day,beta,beta_std,beta_A,beta_B
71,0.7977513074874878,0.012309749610722065,0.7907902002334595,0.8046661019325256
72,0.6827207207679749,0.009405691176652908,0.67545086145401,0.6901571750640869
73,0.6279377341270447,0.008915798738598824,0.6211016178131104,0.6341726183891296
74,0.6607260704040527,0.007696924731135368,0.6555336117744446,0.6658293604850769
75,0.7077634930610657,0.009434548206627369,0.7043967843055725,0.7112676501274109
76,0.7682936191558838,0.01283060573041439,0.766087532043457,0.7704939246177673
77,0.8215311169624329,0.014479611068964005,0.8199633359909058,0.8230432868003845
78,0.8269404172897339,0.015002897940576077,0.8246779441833496,0.8292332887649536
79,0.8018798232078552,0.014985264278948307,0.8001712560653687,0.8035213947296143
80,0.7945874929428101,0.01593233272433281,0.7924472093582153,0.79672771692276
81,0.8014620542526245,0.016552982851862907,0.8002572655677795,0.802651047706604
82,0.7877998948097229,0.016309373080730438,0.7863884568214417,0.7892187833786011
83,0.7981747388839722,0.015832968056201935,0.7962645888328552,0.8001601696014404
84,0.8927656412124634,0.01412008423358202,0.8907849192619324,0.8947279453277588
85,0.9438479542732239,0.010635237209498882,0.9413875937461853,0.9462759494781494
86,0.9585433006286621,0.00904882699251175,0.9563618302345276,0.9606143832206726
87,0.9630352258682251,0.008246497251093388,0.9610678553581238,0.9651187062263489
88,0.957650363445282,0.00901119876652956,0.9556608200073242,0.9598435759544373
89,0.9469822645187378,0.009830299764871597,0.9445314407348633,0.9494659900665283
90,0.9364521503448486,0.010483269579708576,0.9335413575172424,0.9393822550773621
91,0.9241166710853577,0.011020015925168991,0.9206659197807312,0.9275308847427368
92,0.9160351753234863,0.011448471806943417,0.9122883081436157,0.9199349284172058
93,0.9025353193283081,0.012421814724802971,0.8990681171417236,0.9061729311943054
94,0.8796336054801941,0.013107459992170334,0.8755463361740112,0.88373202085495
95,0.8373430371284485,0.013170111924409866,0.8330187797546387,0.8415366411209106
96,0.8344046473503113,0.01245617214590311,0.8302378058433533,0.8387013673782349
97,0.8617332577705383,0.01282560359686613,0.8570238947868347,0.8664112687110901
98,0.8963992595672607,0.012346931733191013,0.8917683959007263,0.9010486602783203
99,0.8924549221992493,0.012501002289354801,0.8875306248664856,0.8973792195320129
100,0.8396896123886108,0.013353326357901096,0.8333984017372131,0.8459555506706238
101,0.7421875,0.012877446599304676,0.733933687210083,0.7506982088088989
102,0.6957522630691528,0.01147640123963356,0.6882364749908447,0.7033184170722961
103,0.6909612417221069,0.009646877646446228,0.6855867505073547,0.6962858438491821
104,0.6739298105239868,0.007923838682472706,0.6701740622520447,0.6777056455612183
105,0.5952860116958618,0.004520145244896412,0.5938493609428406,0.5967555642127991
106,0.3909085988998413,0.014667678624391556,0.39221447706222534,0.3895476460456848
107,0.2418135106563568,0.020654212683439255,0.24519796669483185,0.23851372301578522
108,0.24595467746257782,0.02075725980103016,0.24933186173439026,0.2424677014350891
109,0.2870346009731293,0.018498271703720093,0.29073989391326904,0.28330448269844055
110,0.7184280753135681,0.01603827252984047,0.7172340154647827,0.7196140885353088
111,0.9783443808555603,0.006508024875074625,0.9775804281234741,0.9790894389152527
112,0.9962975382804871,0.0016648988239467144,0.9959543943405151,0.9966465830802917
113,0.9987301230430603,0.0006849246565252542,0.9985679984092712,0.9988906979560852
114,0.9988299012184143,0.0006232684827409685,0.9986920952796936,0.9989580512046814
115,0.9981892704963684,0.0009183918591588736,0.9979588389396667,0.9984117150306702
116,0.9963600039482117,0.0015534908743575215,0.9959844350814819,0.9967369437217712
117,0.991756021976471,0.002846585353836417,0.9909576177597046,0.9925292730331421
118,0.9821149110794067,0.004520846996456385,0.9805866479873657,0.9835561513900757
119,0.9570789337158203,0.0074342601001262665,0.9540301561355591,0.9600473642349243
