day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,m5b_low_loss,m5b_high_loss,oracle_persistence
75,rolling_14,0.4279575367961155,14,0.42681629203975185,0.4266885873245324,high
76,rolling_14,0.41392340703864794,14,0.4129833246484822,0.413146016805828,low
77,rolling_14,0.3885418964816365,14,0.38821246890504607,0.3879658423055096,high
78,rolling_14,0.4125972303552717,14,0.4109683661648474,0.4110977288249954,low
79,rolling_14,0.4602463874377702,14,0.46040382807560987,0.4601878868605155,high
80,rolling_14,0.4256134795716058,14,0.426263259835842,0.4261035309360732,high
81,rolling_1,0.39110057171788876,1,0.39339605711798936,0.39306304412198906,high
82,rolling_3,0.3726633020652678,3,0.37362155127591234,0.37319085711772904,high
83,rolling_7,0.3976509985515212,7,0.39745015337320083,0.3972381160163974,high
84,expanding,0.4439792893672944,60,0.44476768525753524,0.444314994506383,high
85,expanding,0.3689563386447232,60,0.37053336462153486,0.37134656941549976,low
86,rolling_14,0.42779274213438073,14,0.426589321262371,0.4272352305029763,low
87,rolling_7,0.39357999660165127,7,0.3939705619462131,0.39300488287422886,high
88,expanding,0.3357564759657653,60,0.3390544998121485,0.3400205170247004,low
89,rolling_7,0.37088338535707716,7,0.37039991378706205,0.3704000222005353,low
90,expanding,0.36617996123515045,60,0.36571407422367713,0.3656294087000479,high
91,rolling_7,0.37460285186180337,7,0.37426783937352653,0.3740939972995762,high
92,rolling_14,0.37901927978766503,14,0.37934169724218025,0.3790514626801469,high
93,rolling_3,0.35507336367298825,3,0.3563007905767816,0.35612581561046625,high
94,rolling_3,0.3563793979399032,3,0.355350413812931,0.35551588177368837,low
95,rolling_3,0.3418992215372009,3,0.3416678026033962,0.3419583874044519,low
96,rolling_14,0.3619020894824599,14,0.3608766346289446,0.3608886232306882,low
97,rolling_14,0.4167169361682705,14,0.41663952019803907,0.4163018068331079,high
98,rolling_14,0.37458658768847464,14,0.37446268760324913,0.3744278340735502,high
99,rolling_14,0.3784840280048552,14,0.3781360445168155,0.37826156669222755,low
100,rolling_7,0.3650000832712356,7,0.36432076828554016,0.36422260404678847,high
101,rolling_7,0.3758324190325497,7,0.3746764969270733,0.37469942772084414,low
102,rolling_7,0.3768721005928668,7,0.3761034029666702,0.37604702126925854,high
103,rolling_7,0.39102071533444216,7,0.3902373360956788,0.3902800345049499,low
104,rolling_7,0.3882413303479103,7,0.3868344824874792,0.38686667009085385,low
105,rolling_14,0.37305589451571114,14,0.37249914167582454,0.37250320424033945,low
106,rolling_14,0.38126688715920176,14,0.3802822236654316,0.3803948843689842,low
107,rolling_14,0.40437745650387,14,0.40356280649190157,0.40350051015386207,high
108,rolling_7,0.4448861725061701,7,0.44390504138993697,0.4437724365423892,high
109,rolling_7,0.3984957511510975,7,0.3983119804517929,0.3982993592564822,high
110,rolling_7,0.32383084839657966,7,0.32274070993482123,0.3228566855802096,low
111,rolling_14,0.41473394379799505,14,0.41464438093919537,0.414550150572613,high
112,rolling_7,0.42248429216987987,7,0.4220514669293946,0.42213678386888065,low
113,rolling_7,0.39967971128754853,7,0.3988281444273941,0.3989858461339637,low
114,rolling_7,0.39435970883218807,7,0.3936074516984729,0.39382710637030605,low
115,rolling_14,0.41030061802099127,14,0.4097550476865918,0.40975242189988875,high
116,rolling_7,0.4338118148507391,7,0.4338616368313395,0.43380636849584886,high
117,rolling_7,0.44365158236162044,7,0.44309691898133996,0.44317519994320204,low
118,rolling_7,0.42981744674163713,7,0.42744871494663056,0.4275618197810014,low
119,rolling_7,0.40677790436770545,7,0.4039464561226671,0.4041517144147787,low
