B,eta0,eta_schedule,update,block_sec,delay_sec,eps,dev_imp_wt_ll,dev_worst_day_ll
1.0,0.3,inv_sqrt,block,1800,1800,1e-05,0.4215985970474657,0.42482857651102973
1.0,0.3,inv_sqrt,block,3600,1800,1e-05,0.4215985970474657,0.42482857651102973
0.25,0.3,inv_sqrt,block,3600,1800,1e-05,0.4215985970474657,0.42482857651102973
0.25,0.3,inv_sqrt,block,1800,1800,1e-05,0.4215985970474657,0.42482857651102973
0.5,0.3,inv_sqrt,block,1800,1800,1e-05,0.4215985970474657,0.42482857651102973
0.5,0.3,inv_sqrt,block,3600,1800,1e-05,0.4215985970474657,0.42482857651102973
1.0,0.3,inv_sqrt,block,900,1800,1e-05,0.42160757601536997,0.42483436881404063
2.0,0.3,inv_sqrt,block,900,1800,1e-05,0.42160757601536997,0.42483436881404063
0.5,0.3,inv_sqrt,block,900,1800,1e-05,0.42160757601536997,0.42483436881404063
0.25,0.3,inv_sqrt,block,900,1800,1e-05,0.42160757601536997,0.42483436881404063
0.25,0.1,const,block,900,1800,1e-05,0.4216098998465461,0.42483457708488453
0.5,0.1,const,block,900,1800,1e-05,0.4216098998465461,0.42483457708488453
1.0,0.1,const,block,900,1800,1e-05,0.4216098998465461,0.42483457708488453
2.0,0.1,const,block,900,1800,1e-05,0.4216098998465461,0.42483457708488453
0.5,0.1,inv_sqrt,block,1800,1800,1e-05,0.42162505804915745,0.42483676849890584
0.5,0.1,inv_sqrt,block,3600,1800,1e-05,0.42162505804915745,0.42483676849890584
1.0,0.1,inv_sqrt,block,3600,1800,1e-05,0.42162505804915745,0.42483676849890584
0.25,0.1,inv_sqrt,block,1800,1800,1e-05,0.42162505804915745,0.42483676849890584
0.25,0.1,inv_sqrt,block,3600,1800,1e-05,0.42162505804915745,0.42483676849890584
2.0,0.1,inv_sqrt,block,3600,1800,1e-05,0.42162505804915745,0.42483676849890584
2.0,0.1,inv_sqrt,block,1800,1800,1e-05,0.42162505804915745,0.42483676849890584
1.0,0.1,inv_sqrt,block,1800,1800,1e-05,0.42162505804915745,0.42483676849890584
2.0,0.03,const,block,3600,1800,1e-05,0.4216266476672678,0.42483715084823837
0.5,0.03,const,block,1800,1800,1e-05,0.4216266476672678,0.42483715084823837
0.5,0.03,const,block,3600,1800,1e-05,0.4216266476672678,0.42483715084823837
2.0,0.03,const,block,1800,1800,1e-05,0.4216266476672678,0.42483715084823837
0.25,0.03,const,block,1800,1800,1e-05,0.4216266476672678,0.42483715084823837
1.0,0.03,const,block,1800,1800,1e-05,0.4216266476672678,0.42483715084823837
1.0,0.03,const,block,3600,1800,1e-05,0.4216266476672678,0.42483715084823837
0.25,0.03,const,block,3600,1800,1e-05,0.4216266476672678,0.42483715084823837
0.5,0.1,inv_sqrt,block,900,1800,1e-05,0.42162821413665025,0.4248387740430757
1.0,0.1,inv_sqrt,block,900,1800,1e-05,0.42162821413665025,0.4248387740430757
2.0,0.1,inv_sqrt,block,900,1800,1e-05,0.42162821413665025,0.4248387740430757
0.25,0.1,inv_sqrt,block,900,1800,1e-05,0.42162821413665025,0.4248387740430757
0.5,0.03,const,block,900,1800,1e-05,0.42163038678128995,0.42483912217402825
2.0,0.03,const,block,900,1800,1e-05,0.42163038678128995,0.42483912217402825
1.0,0.03,const,block,900,1800,1e-05,0.42163038678128995,0.42483912217402825
0.25,0.03,const,block,900,1800,1e-05,0.42163038678128995,0.42483912217402825
1.0,0.03,inv_sqrt,block,3600,1800,1e-05,0.4216356454605815,0.42484005671439246
0.25,0.03,inv_sqrt,block,1800,1800,1e-05,0.4216356454605815,0.42484005671439246
0.5,0.03,inv_sqrt,block,3600,1800,1e-05,0.4216356454605815,0.42484005671439246
1.0,0.03,inv_sqrt,block,1800,1800,1e-05,0.4216356454605815,0.42484005671439246
2.0,0.03,inv_sqrt,block,3600,1800,1e-05,0.4216356454605815,0.42484005671439246
0.25,0.03,inv_sqrt,block,3600,1800,1e-05,0.4216356454605815,0.42484005671439246
0.5,0.03,inv_sqrt,block,1800,1800,1e-05,0.4216356454605815,0.42484005671439246
2.0,0.03,inv_sqrt,block,1800,1800,1e-05,0.4216356454605815,0.42484005671439246
1.0,0.01,const,block,1800,1800,1e-05,0.42163571604512,0.4248400338941026
0.25,0.01,const,block,3600,1800,1e-05,0.42163571604512,0.4248400338941026
0.5,0.01,const,block,3600,1800,1e-05,0.42163571604512,0.4248400338941026
0.5,0.01,const,block,1800,1800,1e-05,0.42163571604512,0.4248400338941026
0.25,0.01,const,block,1800,1800,1e-05,0.42163571604512,0.4248400338941026
2.0,0.01,const,block,1800,1800,1e-05,0.42163571604512,0.4248400338941026
2.0,0.01,const,block,3600,1800,1e-05,0.42163571604512,0.4248400338941026
1.0,0.01,const,block,3600,1800,1e-05,0.42163571604512,0.4248400338941026
1.0,0.03,inv_sqrt,block,900,1800,1e-05,0.42163661183347434,0.4248406671583214
0.5,0.03,inv_sqrt,block,900,1800,1e-05,0.42163661183347434,0.4248406671583214
0.25,0.03,inv_sqrt,block,900,1800,1e-05,0.42163661183347434,0.4248406671583214
2.0,0.03,inv_sqrt,block,900,1800,1e-05,0.42163661183347434,0.4248406671583214
2.0,0.01,const,block,900,1800,1e-05,0.42163698351545426,0.42484069835188276
0.25,0.01,const,block,900,1800,1e-05,0.42163698351545426,0.42484069835188276
0.5,0.01,const,block,900,1800,1e-05,0.42163698351545426,0.42484069835188276
1.0,0.01,const,block,900,1800,1e-05,0.42163698351545426,0.42484069835188276
0.25,0.01,inv_sqrt,block,1800,1800,1e-05,0.4216388127417599,0.42484104153632585
0.5,0.01,inv_sqrt,block,1800,1800,1e-05,0.4216388127417599,0.42484104153632585
1.0,0.01,inv_sqrt,block,1800,1800,1e-05,0.4216388127417599,0.42484104153632585
0.25,0.01,inv_sqrt,block,3600,1800,1e-05,0.4216388127417599,0.42484104153632585
0.5,0.01,inv_sqrt,block,3600,1800,1e-05,0.4216388127417599,0.42484104153632585
2.0,0.01,inv_sqrt,block,1800,1800,1e-05,0.4216388127417599,0.42484104153632585
2.0,0.01,inv_sqrt,block,3600,1800,1e-05,0.4216388127417599,0.42484104153632585
1.0,0.01,inv_sqrt,block,3600,1800,1e-05,0.4216388127417599,0.42484104153632585
1.0,0.01,inv_sqrt,block,900,1800,1e-05,0.42163913681379833,0.42484124588632644
0.5,0.01,inv_sqrt,block,900,1800,1e-05,0.42163913681379833,0.42484124588632644
0.25,0.01,inv_sqrt,block,900,1800,1e-05,0.42163913681379833,0.42484124588632644
2.0,0.01,inv_sqrt,block,900,1800,1e-05,0.42163913681379833,0.42484124588632644
