regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
s1_abrupt,confirm,learn_alpha,0.34640700426701726,0.0016218032445174707,12,0.1087088568872173,0.8275839018091135,0.9118899597374387,0.04277142469619963,0.009514799639018261,25.0,0.015374427654793655,0.07484028118518628,,0.3464599250807714,0.3463633863881938
s1_abrupt,confirm,m5b_smooth0.1,0.3467151025168003,0.0017853450284373562,12,0.10933180028509291,0.823461333507255,0.9093404647183086,0.03521556567515507,0.009822897888801472,25.363636363636363,0.02130700023131216,0.0936496542500143,,0.34678832320745573,0.34665123812130477
s1_abrupt,confirm,m5b_smooth0.3,0.3499702807206149,0.0034462427639637113,12,0.11030934515191106,0.8209072678313557,0.907955372069139,0.03702424798142857,0.013078076092616001,25.77777777777778,0.023223272092913833,0.11391812116229327,,0.35014441320635775,0.3498056000617673
s1_abrupt,confirm,validation_selected(h=rolling_7),0.35228559859438596,0.0015531645770171158,12,0.11192695696742531,0.8125541220365798,0.9036363579523655,0.02542831081631186,0.015393393966387036,25.727272727272727,0.019721343106593705,0.09387248847350586,,0.35247629847626705,0.35210454490322934
s1_abrupt,confirm,rolling_7,0.35228559859438596,0.0015531645770171158,12,0.11192695696742531,0.8125541220365798,0.9036363579523655,0.02542831081631186,0.015393393966387036,25.727272727272727,0.019721343106593705,0.09387248847350586,,0.35247629847626705,0.35210454490322934
s1_abrupt,confirm,adamoe,0.3785006190613369,0.0018274471049805313,12,0.1192951711828603,0.7989745570163725,0.8958978776631127,0.0540571090137467,0.04160841443333796,,0.050180303312918194,0.27245915196578685,,0.3785058832867913,0.3785049940921023
s1_abrupt,confirm,amgtp_uniform_q,0.3816595018437395,0.0018795077882657917,12,0.12041946377546882,0.7955444329161553,0.8939612353145999,0.05435294911544758,0.044767297215740576,,0.054495019662834265,0.2971620134084471,,0.3816645220206289,0.38166417644045264
s1_abrupt,confirm,uniform5,0.3816595049195701,0.0018795078431941296,12,0.12041946501290296,0.7955444280596828,0.8939612328115681,0.05435295259075756,0.04476730029157109,,0.0544950228190468,0.29716203189163853,,0.38166452511488486,0.38166417949817516
s1_abrupt,confirm,m1_global_mix,0.39833980820338405,0.001833517749119513,12,0.12815296136689067,0.7580037310508755,0.8727531241792778,0.02464297295811174,0.06144760357538515,,0.07119608895153266,0.37962735799369046,,0.3984455746845326,0.3982448879884016
s1_abrupt,confirm,m2_context_gate,0.39834604709705307,0.0018438924485429352,12,0.1280441492372646,0.7581577512701512,0.8728746226460489,0.02482533620692266,0.06145384246905419,,0.0715918936654981,0.3816290893252378,,0.3984293365442224,0.39827354103930895
s1_abrupt,confirm,rolling_3,0.4062748605100333,0.0018275081728341123,12,0.13072381796883933,0.7518281222217712,0.8691986867773895,0.03391477698433996,0.06938265588203447,,0.07757904637238455,0.40998460563047595,,0.4065145982761731,0.40604669314817343
s1_abrupt,confirm,diff_forgetting,0.41407239951991986,0.0020335533370716245,12,0.1292934319932626,0.8303726567922279,0.9134262361442028,0.13259946166309602,0.07718019489192098,,0.09987152222427008,0.5549546480458202,,0.4139741466278261,0.4141801185055416
s1_abrupt,confirm,decay_hl7,0.4425683875422392,0.002095086633865275,12,0.1395792678005997,0.8337915484814585,0.9152964453076691,0.16173124735182223,0.10567618291424034,,0.1085112310107883,0.6115621708385358,,0.44263957120920794,0.44250653611235874
s1_abrupt,confirm,decay_hl3,0.5036897834034791,0.002530949098301923,12,0.16405003873298732,0.8028255386917018,0.8982371196249473,0.189661386301339,0.16679757877548027,,0.16617278144697048,0.9452780114341525,,0.5040060160496186,0.5033833026829041
s1_abrupt,confirm,expanding,0.5376306287325131,0.0036974739649522506,12,0.18005918850605154,0.5384373204304264,0.7351349025151794,0.041949629581118836,0.20073842410451412,,0.27480182750519727,1.5387291478754177,,0.5375462623091288,0.5377293007465526
s1_abrupt,confirm,decay_hl1,0.5738171642177475,0.0030716935562365567,12,0.19336568320568495,0.7150398085682655,0.8472959833555427,0.17341136521989106,0.23692495958974868,,0.24227668322308982,1.3901144692118166,,0.5743674840857481,0.5732757541512482
s1_abrupt,confirm,rolling_1,0.6542315608856436,0.0036083040620212025,12,0.19081635140701483,0.5964909795113665,0.7725162071893049,0.13494197154555745,0.31733935625764453,,0.3456301872184461,1.9088829385292305,,0.6550540053514881,0.6534261380344698
