origin,method,cfg,seed,inner_loss
9,no_slope,lam0.75_tau4,2,0.388684583707225
9,ap_ops,lam0.75_tau16,2,0.3882753578435143
9,no_slope,lam0.75_tau16,2,0.38868666536270735
9,ap_ops,lam0.75_tauinf,2,0.3884022131132888
9,no_slope,lam0.75_tauinf,2,0.3887015909004106
9,ap_ops,lam1_tau4,2,0.38836850638165016
9,no_slope,lam1_tau4,2,0.3887074393748062
9,ap_ops,lam1_tau16,2,0.3883684903012182
9,no_slope,lam1_tau16,2,0.3887074393749308
9,ap_ops,lam1_tauinf,2,0.3883682310257053
9,no_slope,lam1_tauinf,2,0.38870743937638225
