day,block,R,S,L,L_R,L_S,L_L
17,34,0.3154251095399635,0.39164544437447746,0.2929294460855591,0.6196260523405295,0.6194416494572753,0.6195740367040035
17,35,0.31148481656951044,0.3955978072745821,0.29291737615590746,0.6151598142689345,0.6148331506657301,0.6150646912282912
17,36,0.29883123755525737,0.40587165967443967,0.2952971027703029,0.6079180666687413,0.6071168973016299,0.6074283792506586
17,37,0.2946120668109048,0.41004648331093296,0.29534144987816224,0.6131637559521554,0.6127783777794987,0.613018814738698
17,38,0.2970701547592556,0.4090159315680462,0.2939139136726983,0.6195661994041287,0.6195386722595893,0.619703105504141
17,39,0.29759814405310303,0.41428428605638706,0.2881175698905101,0.6143581008268306,0.6141084312649733,0.6145914595789462
17,40,0.2973476202642152,0.41787561694503955,0.28477676279074526,0.6137218121123973,0.6134841776302603,0.6138520720365266
17,41,0.28871688102690474,0.4254630358440182,0.2858200831290772,0.6082988885557554,0.6076603259677075,0.6079729833537674
17,42,0.2824382694838324,0.43508073373841677,0.282480996777751,0.6091924884337645,0.608565981046966,0.6090900558308231
17,43,0.27861617013970313,0.4407261589583127,0.28065767090198424,0.6130215845939867,0.6125617799936545,0.6129462055733944
17,44,0.2804047229010389,0.4352286087179261,0.284366668381035,0.6171260588160048,0.6171285295386314,0.6170513677562359
17,45,0.27297410708841213,0.44619241571666085,0.280833477194927,0.6065814681474351,0.6058543669623977,0.6064226556096143
17,46,0.27833331972745445,0.436050912346715,0.28561576792583065,0.6168375109338279,0.617070223361669,0.6168494504632488
17,47,0.2749256997780183,0.43891842975787004,0.2861558704641118,0.607525497513757,0.6071363216517695,0.6073621761585002
17,48,0.2746257735601456,0.4358551311579245,0.28951909528192993,0.6104702757911831,0.6103306988290825,0.6103146454670878
17,49,0.27372249118347997,0.43700438776451805,0.2892731210520021,0.6070743904093557,0.6068137416263443,0.6070207211753877
17,50,0.27650994096898013,0.4312433465284152,0.29224671250260476,0.6150426832886484,0.6150852922120844,0.6150127711090043
17,51,0.2723245100570899,0.43504081326448835,0.2926346766784217,0.600795008405591,0.6003521550330376,0.600591301503341
17,52,0.27312845494308347,0.43427450689248676,0.2925970381644299,0.6101479628424438,0.6099946179087327,0.6101424866531338
17,53,0.2738699700479598,0.431008394840317,0.2951216351117234,0.6115425264662808,0.6114487047445534,0.6114446225982475
17,54,0.26959647961780886,0.4341547981314127,0.2962487222507785,0.5993607594791514,0.5989232410171428,0.59911572504104
17,55,0.2767585033065667,0.42228274438141883,0.3009587523120145,0.6181433266786849,0.6184990347504552,0.6182046014934361
17,56,0.2792418674385433,0.41830154046511175,0.302456592096345,0.6140371211854263,0.6140455150035264,0.6140359740166695
17,57,0.2856742891911072,0.4091747969753701,0.3051509138335228,0.6199240184776584,0.6202164960092149,0.6200299087147528
17,58,0.2884405116546034,0.40516997089358614,0.3063895174518106,0.6110052652471112,0.6110526515253308,0.6110309871708531
17,59,0.290765518190851,0.4017149888814031,0.3075194929277459,0.6169825774672516,0.6170083889344035,0.6169982541105817
17,60,0.293531496830196,0.39863795127123497,0.30783055189856906,0.617687372063633,0.6177264604228195,0.6177484721679262
17,61,0.2968035406375014,0.3943792823118558,0.30881717705064277,0.6195483393979528,0.6196436619449504,0.6196077643228513
17,62,0.29837955936700694,0.39220595079446513,0.3094144898385279,0.6163988468021789,0.6163888285486923,0.6164147670542947
17,63,0.2987305309562297,0.3919491382414442,0.3093203308023261,0.6184790829503513,0.6183799801502804,0.6184768963042441
17,64,0.29933374742252733,0.3908662386526169,0.30980001392485573,0.6189486243962516,0.6188810919850795,0.6189365745149971
17,65,0.2991500974090493,0.3912653286446765,0.30958457394627426,0.6197411759387561,0.6196087752234615,0.6197252972231939
17,66,0.3029638433350647,0.385569076387001,0.31146708027793435,0.6168492158012111,0.6170182705892081,0.6169019236817189
17,67,0.3036182213683224,0.3841766775688797,0.31220510106279803,0.6186028472076168,0.618558753871818,0.618587338180866
17,68,0.305060501487411,0.37946082513343177,0.31547867337915725,0.6086170617271643,0.6086931718691087,0.608544116266744
17,69,0.30654347313159297,0.3776279275992763,0.31582859926913076,0.6228398567904867,0.6228462063145184,0.6228630670547499
17,70,0.3086821583822007,0.3753380103127548,0.31597983130504453,0.6200267189822178,0.6200722240215573,0.6200803824011848
17,71,0.31053606713162935,0.3729619167707489,0.31650201609762174,0.6187308283594604,0.6187747265048967,0.6187652120151104
17,72,0.31244342757876836,0.3707946280305942,0.3167619443906375,0.6199183685717199,0.6199636067179096,0.6199649365071574
17,73,0.31287202574021145,0.36961999184113314,0.3175079824186555,0.6162719481761375,0.6162450186012345,0.6162552272570916
17,74,0.31452017877074095,0.3667217734848189,0.3187580477444403,0.6100240562644312,0.6100885699467693,0.6100310494743982
17,75,0.3150545541994927,0.36579527336648165,0.3191501724340257,0.6208663784523458,0.620843717735262,0.6208650352304125
17,76,0.3154297398779549,0.36506674877998485,0.3195035113420602,0.6236272664120349,0.6235955317099514,0.6236221241035294
17,77,0.3166271876268739,0.3635426908862615,0.3198301214868646,0.6188054052795195,0.6188250204269821,0.6188284010561359
17,78,0.3161348195944267,0.362791183482426,0.32107399692314736,0.617717464695013,0.6176625954011267,0.6176558898280573
17,79,0.3177793649142955,0.3600559390795012,0.32216469600620334,0.6168945182949968,0.6169675850536795,0.6169061577901197
17,80,0.31825688219773185,0.35884197088479497,0.32290114691747324,0.617726820449838,0.6177231905130433,0.6177123211866733
17,81,0.31910786198551816,0.35778218981840354,0.3231099481960784,0.620270323824733,0.6202766391323321,0.6202848246279636
17,82,0.3194567388249254,0.35690766169033533,0.3236355994847392,0.6170648610556271,0.6170518098372407,0.6170535579177315
17,83,0.32071226568587063,0.35557689270782705,0.32371084160630237,0.6182007810541145,0.6182322656295225,0.6182334122686183
17,84,0.3199933207365811,0.3551317332382929,0.3248749460251261,0.6126537268844031,0.6125981987951046,0.6125884474540924
17,85,0.32010493436825527,0.3544054770685699,0.32548958856317495,0.6175054994961711,0.6174848555758039,0.6174824473415543
17,86,0.32161568908724697,0.353108602217837,0.3252757086949161,0.6187022395154315,0.6187450764747997,0.6187507270652084
17,87,0.32246419938970866,0.352145616961072,0.32539018364921946,0.62216338210174,0.6221784807556863,0.622182090703175
17,88,0.32072715578676414,0.3526705912713059,0.32660225294192996,0.6242374224621585,0.6241268490056567,0.6241379403085575
17,89,0.3228750556714702,0.3508355550630131,0.3262893892655168,0.6257713060838975,0.6258538072751697,0.6258428478140593
17,90,0.32281447020509313,0.3507978866752079,0.326387643119699,0.6198138345753712,0.6197765771840185,0.6198039363229126
17,91,0.3256652107299419,0.3471384138124258,0.32719637545763236,0.6212305330478899,0.6213952992635208,0.6212915840903335
17,92,0.32818497650969475,0.34381380591845423,0.3280012175718512,0.6124089068050572,0.6125617806093238,0.6124616660751642
17,93,0.33084518241794586,0.3404332678728666,0.32872154970918765,0.6099726980291371,0.6101396811523432,0.6100343753093493
17,94,0.32853558858166454,0.34206937579483476,0.32939503562350064,0.6283145061806081,0.6281787398294713,0.6282228126624504
17,95,0.32838425264073995,0.34445896153737415,0.32715678582188606,0.607319441758601,0.6072242559900596,0.6073847039725049
18,0,0.3268171583395939,0.34548085365307696,0.32770198800732925,0.6231251084017467,0.6230232637246422,0.6230594015469203
18,1,0.32906253628940674,0.341351580140935,0.32958588356965834,0.6131344054258887,0.6133069752396427,0.6131448389069736
18,2,0.32616449556145816,0.3449089284224999,0.3289265760160419,0.6204577605193436,0.6202410428762991,0.6203855224909338
18,3,0.3226008052441599,0.3456142091254728,0.3317849856303673,0.6205323376071673,0.6203715885195347,0.6203232762310313
18,4,0.32836653555224565,0.34277514908049217,0.32885831536726234,0.626747299224234,0.6269880450438157,0.6270123759944871
18,5,0.3120932546365317,0.3509318184632913,0.336974926900177,0.6281241013190562,0.6273282897506605,0.6273370415415329
18,6,0.30929486772921977,0.3518089339348276,0.33889619833595275,0.6217651219526623,0.6215923968833392,0.6215764653427995
18,7,0.3246890000449717,0.343781181392651,0.33152981856237734,0.6051084273781969,0.6057997429089436,0.6058045302001527
18,8,0.32512233626953385,0.3406660406020857,0.33421162312838054,0.6187392185163915,0.6188228700427164,0.6186596383598186
18,9,0.3303482328330547,0.33734096131939634,0.332310805847549,0.6164723035068406,0.6167205865539105,0.6166861596312341
18,10,0.3273779878310209,0.333788506481619,0.3388335056873601,0.6128149369637715,0.6128218228894284,0.6125149948270069
18,11,0.3114101814461944,0.3393498878883689,0.3492399306654368,0.6474247827876429,0.6467204331467038,0.6465708728863695
18,12,0.3130256540328438,0.344385278556221,0.3425890674109352,0.6141968212383917,0.6140583075300498,0.6144001196489052
18,13,0.30289076564520506,0.3520822593517089,0.34502697500308616,0.6192248131006517,0.6186064996231949,0.618765183197351
18,14,0.29474243144449846,0.3585683157669107,0.3466892527885908,0.6203799412558936,0.6198354470480589,0.6199839967178549
18,15,0.30070152781795423,0.34490078474952235,0.3543976874325235,0.6224879025606636,0.6230136907588039,0.6223937155707645
18,16,0.2980585173710615,0.3474073853442059,0.35453409728473273,0.6257509725010788,0.6255198208124515,0.6255798653767127
18,17,0.3197943404762049,0.3243703347421486,0.3558353247816465,0.6035209486823381,0.6049044334126389,0.6041414761776001
18,18,0.28403049541413966,0.35551809245603133,0.3604514121298291,0.6323100264712046,0.6301024210211659,0.6308847684066177
18,19,0.25230455404605645,0.377966322622602,0.3697291233313416,0.63134289178694,0.6293508018290004,0.629717614181644
18,20,0.2609919746107334,0.3651794043264431,0.3738286210628236,0.6266631366954932,0.6271838157579772,0.6267200741224824
18,21,0.26833237957529593,0.35830681543926457,0.3733608049854395,0.6343975581217417,0.634726277981552,0.634532266648157
18,22,0.23126563365485966,0.37610894682482315,0.3926254195203173,0.6191551947097272,0.6169361470078041,0.616901521237887
18,23,0.21002390260928813,0.38680856118771273,0.4031675362029992,0.6372836002107244,0.6357152338947418,0.6357154075830126
18,24,0.20257801180351687,0.3902321314990169,0.4071898566974662,0.6183089341274609,0.6175055746965106,0.6174787833960953
18,25,0.20882827885880667,0.3849800591711868,0.40619166197000667,0.6246667929682742,0.6247794379237488,0.624648599490098
18,26,0.19430805557192357,0.39083065293985164,0.4148612914882248,0.6249848283403735,0.6237265031703857,0.6236444328528911
18,27,0.18790156333315228,0.39415001949657513,0.41794841717027265,0.6193981710078852,0.6185615729193152,0.6185508543783663
18,28,0.19116252722894042,0.39204792799529065,0.4167895447757689,0.627147159893126,0.6269717906968433,0.6269239077704435
18,29,0.193505604116064,0.3915202071906218,0.41497418869331426,0.6279351185263807,0.6276796767439042,0.6276887152471526
18,30,0.19180758757789668,0.3931864755824285,0.41500593683967496,0.6206606386087098,0.6201307321488913,0.6201528529783619
18,31,0.19433404721457728,0.39243367581567923,0.41323227696974346,0.6351692809783229,0.6349310541589642,0.6349359347217147
18,32,0.18886617075005316,0.39681092107190263,0.4143229081780441,0.6341632255089052,0.6333518026156824,0.6334207714656646
18,33,0.19778312866649278,0.3920248016661633,0.41019206966734395,0.6306066273122678,0.6308151064114307,0.6307774102648873
18,34,0.2004970281741415,0.3855026637800041,0.4140003080458545,0.6184685773124186,0.6184151768699495,0.6181288344082186
18,35,0.2087512345336931,0.3773290459978578,0.4139197194684491,0.6284690698689744,0.6287675458625044,0.6285208494933276
18,36,0.2173912857924813,0.3720865172977766,0.4105221969097422,0.6189346054676779,0.6191951086943229,0.6191007209716684
18,37,0.2171190988592421,0.3786535918886571,0.40422730925210076,0.6147761207614798,0.6142959570109722,0.6146009395239057
18,38,0.2239317328794773,0.3775168268211436,0.39855144029937906,0.6161798628116382,0.6162485255508184,0.616339362566149
18,39,0.22860512430794713,0.38445699557822355,0.38693788011382935,0.6167866651050546,0.6165474338999074,0.6170228794934521
18,40,0.22749717143697595,0.3909641948077926,0.38153863375523145,0.6150807125420199,0.6145911167312987,0.614908746686386
18,41,0.22817716250719222,0.39704243945650475,0.374780398036303,0.6178226049242388,0.6174212408597651,0.6177761786108599
18,42,0.22409445521149043,0.405691990019133,0.37021355476937673,0.6127031571202919,0.6120102599714123,0.6123830207584087
18,43,0.225818255273609,0.40627828475593936,0.3679034599704517,0.6171689149797537,0.6169388787009628,0.6170535755842772
18,44,0.2273709469419844,0.4078826737801265,0.3647463792778892,0.6165263943300224,0.6162664222946788,0.6164345543220329
18,45,0.22570118993320573,0.40997995690220906,0.3643188531645853,0.6115708377738251,0.6111500190118764,0.6112578798424785
18,46,0.222730375664754,0.4116869698649088,0.36558265447033733,0.6096935621278625,0.6092132952556262,0.6092651468389277
18,47,0.22305540036382862,0.4111237561409636,0.3658208434952079,0.6128158314125225,0.6125393607833373,0.6125633396964912
18,48,0.22314833027185627,0.41062787186136246,0.36622379786678116,0.6135385542474555,0.6132507574322239,0.613270989539744
18,49,0.22805275777472336,0.4066982092156584,0.36524903300961825,0.6186615085664158,0.6186890146794888,0.6186604438669552
18,50,0.22828125805464983,0.40623533606879864,0.36548340587655154,0.6129380773012448,0.6126744945772622,0.6126969606059091
18,51,0.22937633827557335,0.405055671251658,0.36556799047276867,0.6126830449584115,0.6124791968894481,0.6124869273368737
18,52,0.23835804060822594,0.3997243299304139,0.3619176294613603,0.6263957202249076,0.6266610602092508,0.6266672824192597
